
Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2014-09-30;28.959,80;3438183534248;30.203,20;3121394011675;30.031,08;4476691223731;28.995,45;628728259227;29.714,49;395597159245;28.940,65;4288689617960
2014-10-01;28.837,85;3422382360936;30.081,17;3109063482379;29.905,47;4450336344354;28.874,44;625143008636;29.583,94;390542029601;28.825,48;4271790106194
2014-10-02;28.663,53;3400710486751;29.886,69;3086866616252;29.731,05;4422944299603;28.703,52;621802627861;29.393,33;387911146958;28.632,68;4240946478053
2014-10-03;28.533,11;3383945528361;29.738,89;3069577624684;29.588,76;4400607582552;28.566,01;619025190018;29.254,36;385964016222;28.503,19;4221482714413
2014-10-04;28.533,11;3383945528361;29.738,89;3069577624684;29.588,76;4400607582552;28.566,01;619025190018;29.254,36;385964016222;28.503,19;4221482714413
2014-10-05;28.533,11;3383945528361;29.738,89;3069577624684;29.588,76;4400607582552;28.566,01;619025190018;29.254,36;385964016222;28.503,19;4221482714413
2014-10-06;28.700,00;3401721181117;29.903,23;3086344240754;29.771,42;4426708092542;28.727,48;622586729600;29.425,02;392005345042;28.678,28;4247368412213
2014-10-07;28.817,96;3410785493927;30.022,20;3096941348914;29.903,39;4444879415014;28.832,97;625076279358;29.545,14;393558634948;28.791,91;4262755925395
2014-10-08;28.711,59;3393628564827;29.913,39;3082671032282;29.787,39;4425254386504;28.714,95;622685617851;29.427,43;391911776871;28.677,94;4245080559488
2014-10-09;28.675,49;3388901208092;29.873,44;3075817705483;29.733,76;4415994762646;28.661,34;622046997693;29.383,47;391309307808;28.652,00;4240739069360
2014-10-10;28.519,81;3370955553749;29.700,76;3055784326648;29.578,09;4393029563780;28.505,89;620072331027;29.219,69;389265035949;28.480,95;4215808681982
2014-10-11;28.519,81;3370955553749;29.700,76;3055784326648;29.578,09;4393029563780;28.505,89;620072331027;29.219,69;389265035949;28.480,95;4215808681982
2014-10-12;28.519,81;3370955553749;29.700,76;3055784326648;29.578,09;4393029563780;28.505,89;620072331027;29.219,69;389265035949;28.480,95;4215808681982
2014-10-13;28.345,78;3350190143821;29.526,78;3036902849778;29.410,81;4367644813299;28.331,71;618661327468;29.033,00;386763200687;28.308,52;4191676040707
2014-10-14;28.189,63;3335683834920;29.352,83;3022601041285;29.253,37;4348785278696;28.169,88;623894451933;28.869,96;385270743348;28.161,75;4178631636648
2014-10-15;28.173,11;3336912186999;29.339,96;3023859397803;29.238,09;4354349939093;28.127,75;627450997930;28.849,25;384314433669;28.136,28;4182797865473
2014-10-16;28.064,57;3324497527061;29.221,60;3009237317740;29.113,92;4334438944847;28.015,26;625125518440;28.744,63;382954282217;28.012,01;4164430381051
2014-10-17;28.019,33;3317956558994;29.176,52;3001746718834;29.073,34;4326782140137;27.971,46;624452622209;28.697,86;382173685709;27.971,70;4157580366398
2014-10-18;28.019,33;3317956558994;29.176,52;3001746718834;29.073,34;4326782140137;27.971,46;624452622209;28.697,86;382173685709;27.971,70;4157580366398
2014-10-19;28.019,33;3317956558994;29.176,52;3001746718834;29.073,34;4326782140137;27.971,46;624452622209;28.697,86;382173685709;27.971,70;4157580366398
2014-10-20;28.037,71;3317951126465;29.208,46;3003284052043;29.099,38;4329382049488;27.991,28;624871052140;28.725,84;385265176239;27.999,87;4161260542418
2014-10-21;28.115,38;3323760820367;29.289,71;3008528981862;29.165,31;4335534171995;28.067,84;626686087932;28.796,72;386312149554;28.068,33;4171094500960
2014-10-22;28.171,95;3326673939710;29.347,90;3006579294411;29.223,01;4337807163414;28.132,02;627817065103;28.860,37;386862036898;28.120,12;4176506476122
2014-10-23;28.244,94;3334577840926;29.413,30;3008333200193;29.296,26;4346350638737;28.193,38;629175418103;28.920,19;387464344385;28.203,64;4187444592838
2014-10-24;28.308,73;3340956538964;29.492,76;3016029519347;29.357,79;4353445929907;28.251,16;630507297786;28.981,17;388219791209;28.268,93;4195397613055
2014-10-25;28.308,73;3340956538964;29.492,76;3016029519347;29.357,79;4353445929907;28.251,16;630507297786;28.981,17;388219791209;28.268,93;4195397613055
2014-10-26;28.308,73;3340956538964;29.492,76;3016029519347;29.357,79;4353445929907;28.251,16;630507297786;28.981,17;388219791209;28.268,93;4195397613055
2014-10-27;28.357,72;3346859296764;29.539,58;3021989945232;29.408,11;4361499549575;28.293,86;631594393501;29.025,88;388792040963;28.323,09;4203511384006
2014-10-28;28.288,30;3339965793542;29.471,74;3015776363010;29.336,38;4350076719467;28.225,40;630205705933;28.951,96;387654850457;28.240,83;4191698970242
2014-10-29;28.371,61;3349944054489;29.553,80;3025253044621;29.412,30;4362487405517;28.302,71;632238652385;29.036,49;388715761504;28.326,91;4204560733676
2014-10-30;28.351,27;3346163311527;29.530,30;3027157064227;29.372,99;4348336190389;28.280,32;631849175913;29.014,94;387816113468;28.308,75;4185162058857
2014-10-31;28.351,27;3346163311527;29.530,30;3027157064227;29.372,99;4348336190389;28.280,32;631849175913;29.014,94;387816113468;28.308,75;4185162058857
2014-11-01;28.351,27;3346163311527;29.530,30;3027157064227;29.372,99;4348336190389;28.280,32;631849175913;29.014,94;387816113468;28.308,75;4185162058857
2014-11-02;28.351,27;3346163311527;29.530,30;3027157064227;29.372,99;4348336190389;28.280,32;631849175913;29.014,94;387816113468;28.308,75;4185162058857
2014-11-03;28.613,43;3373377813628;29.798,36;3054347380456;29.637,48;4383415706396;28.527,34;637277260307;29.276,17;389050135661;28.587,97;4224297021981
2014-11-04;28.723,76;3387086361512;29.926,34;3067166740856;29.767,10;4403349807459;28.639,04;640151652156;29.389,87;390441463279;28.700,72;4241802600082
2014-11-05;28.832,27;3399591485830;30.037,29;3078519147976;29.882,26;4420976851627;28.760,01;643070813441;29.499,62;395392560403;28.799,18;4256056772731
2014-11-06;28.865,33;3417425706179;30.091,52;3116794799141;29.939,77;4479054965698;28.809,16;645266811310;29.541,75;396458893049;28.845,99;4274795781377
2014-11-07;28.850,30;3428235914112;30.069,51;3154041787358;29.920,48;4516294589383;28.787,78;646108442168;29.516,12;396053141690;28.819,17;4279598620561
2014-11-08;28.850,30;3428235914112;30.069,51;3154041787358;29.920,48;4516294589383;28.787,78;646108442168;29.516,12;396053141690;28.819,17;4279598620561
2014-11-09;28.850,30;3428235914112;30.069,51;3154041787358;29.920,48;4516294589383;28.787,78;646108442168;29.516,12;396053141690;28.819,17;4279598620561
2014-11-10;28.818,05;3426119688421;30.035,45;3159052839238;29.879,53;4515087393378;28.760,74;646739914903;29.486,75;396247018298;28.792,41;4277445362090
2014-11-11;28.797,65;3425936248139;30.019,43;3165131192517;29.856,95;4515775368210;28.734,50;647801632430;29.466,76;396118574289;28.774,02;4276351581227
2014-11-12;28.905,85;3446851540316;30.130,63;3194842102012;29.971,87;4550435356420;28.839,37;657938941644;29.579,52;398779899257;28.885,26;4302629460685
2014-11-13;28.995,88;3467669432881;30.219,29;3208822571404;30.062,53;4574922625561;28.930,27;662071414265;29.668,47;400558292653;28.976,77;4327829828835
2014-11-14;29.074,50;3483141574053;30.288,33;3221282096269;30.132,51;4594035452293;28.998,50;667321715719;29.738,08;401899131813;29.042,91;4343383399406
2014-11-15;29.074,50;3483141574053;30.288,33;3221282096269;30.132,51;4594035452293;28.998,50;667321715719;29.738,08;401899131813;29.042,91;4343383399406
2014-11-16;29.074,50;3483141574053;30.288,33;3221282096269;30.132,51;4594035452293;28.998,50;667321715719;29.738,08;401899131813;29.042,91;4343383399406
2014-11-17;29.102,81;3490820725663;30.322,01;3226925525878;30.159,37;4603011722679;29.021,11;671093104754;29.763,49;402493108939;29.075,62;4353308955722
2014-11-18;29.030,32;3477112205631;30.246,16;3221134322150;30.089,81;4590369157588;28.950,98;668950636118;29.687,09;399203329235;29.004,21;4336793893197
2014-11-19;29.099,37;3486389742294;30.322,94;3230240732096;30.165,97;4602894755405;29.037,06;671159911854;29.765,87;403434700777;29.072,79;4347141575338
2014-11-20;29.207,40;3499930586266;30.433,06;3242304915390;30.276,47;4620137644175;29.136,58;673509912753;29.869,61;404905815165;29.180,00;4363551487768
2014-11-21;29.252,66;3504937024899;30.468,87;3246330937857;30.317,89;4626995679623;29.171,54;674609745835;29.908,16;405466036826;29.230,76;4370033244169
2014-11-22;29.252,66;3504937024899;30.468,87;3246330937857;30.317,89;4626995679623;29.171,54;674609745835;29.908,16;405466036826;29.230,76;4370033244169
2014-11-23;29.252,66;3504937024899;30.468,87;3246330937857;30.317,89;4626995679623;29.171,54;674609745835;29.908,16;405466036826;29.230,76;4370033244169
2014-11-24;29.281,82;3508753526514;30.504,06;3249815709013;30.349,66;4632403729381;29.192,49;675196205254;29.936,24;406008402433;29.261,15;4375311551144
2014-11-25;29.337,03;3515309155574;30.570,57;3256894642014;30.399,14;4639655267560;29.259,53;676751902181;29.996,88;406843047725;29.318,67;4383449948824
2014-11-26;29.417,16;3525080914571;30.647,60;3265296971254;30.484,35;4652193717163;29.334,24;678812885273;30.075,34;407976969386;29.396,21;4395125934813
2014-11-27;29.544,41;3540471994795;30.788,77;3281210678044;30.616,51;4672157546928;29.448,25;681386210403;30.192,62;409625983424;29.516,96;4413388692093
2014-11-28;29.519,06;3534640741659;30.766,36;3284042550643;30.606,87;4660637949598;29.420,12;681051585677;30.174,59;409021951687;29.489,10;4394251892648
2014-11-29;29.519,06;3534640741659;30.766,36;3284042550643;30.606,87;4660637949598;29.420,12;681051585677;30.174,59;409021951687;29.489,10;4394251892648
2014-11-30;29.519,06;3534640741659;30.766,36;3284042550643;30.606,87;4660637949598;29.420,12;681051585677;30.174,59;409021951687;29.489,10;4394251892648
2014-12-01;29.634,04;3548706167525;30.880,55;3297139638386;30.721,62;4678511936337;29.534,78;683839735301;30.280,24;410390966610;29.601,28;4410792542385
2014-12-02;29.610,66;3540943610035;30.844,08;3297444334230;30.686,13;4668469434094;29.488,21;682372217312;30.240,81;407983955842;29.571,34;4405202629040
2014-12-03;29.719,85;3554341203869;30.965,90;3312120577368;30.805,93;4686627281004;29.601,27;685109544947;30.338,52;411228813840;29.677,98;4421242351647
2014-12-04;29.652,80;3547727503080;30.901,55;3306154642345;30.738,53;4676624204794;29.540,13;683902894155;30.273,12;410409906538;29.618,68;4412634794483
2014-12-05;29.643,96;3545988942503;30.894,94;3305004203795;30.725,91;4673730063994;29.545,01;684598147540;30.271,84;410431381202;29.610,35;4411122527219
2014-12-06;29.643,96;3545988942503;30.894,94;3305004203795;30.725,91;4673730063994;29.545,01;684598147540;30.271,84;410431381202;29.610,35;4411122527219
2014-12-07;29.643,96;3545988942503;30.894,94;3305004203795;30.725,91;4673730063994;29.545,01;684598147540;30.271,84;410431381202;29.610,35;4411122527219
2014-12-08;29.643,96;3545988942503;30.894,94;3305004203795;30.725,91;4673730063994;29.545,01;684598147540;30.271,84;410431381202;29.610,35;4411122527219
2014-12-09;29.577,58;3537228943415;30.828,44;3297713959292;30.660,93;4663230387597;29.465,39;682896117683;30.191,89;409340209206;29.531,79;4400164508803
2014-12-10;29.473,70;3525580713215;30.724,92;3287199586726;30.564,28;4648937657940;29.363,66;681245712529;30.095,83;408570444273;29.428,02;4385406396239
2014-12-11;29.356,03;3512405556142;30.606,51;3277249011067;30.445,25;4632843858689;29.242,74;680619653219;29.980,61;407291341509;29.303,13;4370004124649
2014-12-12;29.263,60;3504642648863;30.523,04;3273627224203;30.367,86;4625782543601;29.131,74;685430402200;29.887,68;406327740632;29.224,83;4364987778333
2014-12-13;29.263,60;3504642648863;30.523,04;3273627224203;30.367,86;4625782543601;29.131,74;685430402200;29.887,68;406327740632;29.224,83;4364987778333
2014-12-14;29.263,60;3504642648863;30.523,04;3273627224203;30.367,86;4625782543601;29.131,74;685430402200;29.887,68;406327740632;29.224,83;4364987778333
2014-12-15;29.150,96;3491610113800;30.403,71;3259647156545;30.254,54;4612794770195;29.023,33;685116979601;29.767,70;405614594619;29.105,34;4353102752181
2014-12-16;28.948,52;3466140302725;30.202,19;3233000855737;30.064,45;4582169903147;28.810,26;682867432990;29.562,31;401378798888;28.895,99;4322462890794
2014-12-17;28.802,20;3446561632106;30.066,85;3215751934729;29.920,78;4555708703674;28.659,14;681080925721;29.423,06;402256650417;28.745,41;4299206388276
2014-12-18;28.903,57;3455100881304;30.162,08;3215903400439;30.009,10;4559748184499;28.761,03;683162775594;29.510,77;403381081476;28.859,75;4313269596482
2014-12-19;29.090,97;3451351961479;30.334,82;3191207321210;30.197,84;4543567048645;28.947,37;686654633812;29.690,08;404383066758;29.051,63;4320939422176
2014-12-20;29.090,97;3451351961479;30.334,82;3191207321210;30.197,84;4543567048645;28.947,37;686654633812;29.690,08;404383066758;29.051,63;4320939422176
2014-12-21;29.090,97;3451351961479;30.334,82;3191207321210;30.197,84;4543567048645;28.947,37;686654633812;29.690,08;404383066758;29.051,63;4320939422176
2014-12-22;29.155,19;3433327037228;30.399,03;3154705520664;30.262,35;4513862870800;29.041,97;687963478958;29.760,10;404582947745;29.114,33;4314655911766
2014-12-23;29.185,32;3429690473120;30.442,42;3114758984048;30.294,61;4472997091494;29.091,14;687881311467;29.789,05;404767057314;29.159,20;4315501442813
2014-12-24;29.144,80;3423506187981;30.396,26;3073906947107;30.260,49;4424471615245;29.065,06;686109727511;29.759,16;404430050066;29.119,38;4308044104317
2014-12-25;29.144,80;3423506187981;30.396,26;3073906947107;30.260,49;4424471615245;29.065,06;686109727511;29.759,16;404430050066;29.119,38;4308044104317
2014-12-26;29.170,48;3425329092385;30.421,23;3073649588939;30.283,78;4410438362420;29.094,75;686249157262;29.779,26;404532978279;29.144,18;4310828049380
2014-12-27;29.170,48;3425329092385;30.421,23;3073649588939;30.283,78;4410438362420;29.094,75;686249157262;29.779,26;404532978279;29.144,18;4310828049380
2014-12-28;29.170,48;3425329092385;30.421,23;3073649588939;30.283,78;4410438362420;29.094,75;686249157262;29.779,26;404532978279;29.144,18;4310828049380
2014-12-29;29.191,17;3429606313515;30.449,50;3076174847781;30.303,09;4413020548446;29.116,06;686957188655;29.807,21;404994224026;29.178,39;4315070317118
2014-12-30;29.248,79;3434543490869;30.502,18;3089217357854;30.361,01;4414775644972;29.173,71;688930411069;29.862,23;405095834937;29.218,03;4307924422174
2014-12-31;29.209,84;3429959696384;30.459,06;3084859110525;30.323,35;4408895083631;29.138,84;688039411571;29.835,05;405042599166;29.195,28;4304562077314

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2015-01-01;29.209,84;3429959696384;30.459,06;3084859110525;30.323,35;4408895083631;29.138,84;688039411571;29.835,05;405042599166;29.195,28;4304562077314
2015-01-02;29.183,64;3427018939443;30.447,00;3084138524297;30.297,65;4407987288717;29.113,10;687482047779;29.809,36;404611616650;29.176,70;4302214423457
2015-01-03;29.183,64;3427018939443;30.447,00;3084138524297;30.297,65;4407987288717;29.113,10;687482047779;29.809,36;404611616650;29.176,70;4302214423457
2015-01-04;29.183,64;3427018939443;30.447,00;3084138524297;30.297,65;4407987288717;29.113,10;687482047779;29.809,36;404611616650;29.176,70;4302214423457
2015-01-05;29.325,84;3443694129460;30.586,95;3095655230143;30.434,36;4426700763319;29.239,42;690807494991;29.943,89;406288623764;29.296,34;4319667464211
2015-01-06;29.216,74;3427099771390;30.457,75;3084403381167;30.317,35;4406838952834;29.116,14;686862398726;29.819,77;402059781102;29.171,44;4299404067858
2015-01-07;29.018,66;3403526230822;30.249,88;3063192153979;30.119,38;4378062770687;28.910,12;682236946340;29.620,14;399501337960;28.977,22;4271124879927
2015-01-08;29.070,63;3409218644914;30.314,02;3070101281881;30.177,63;4387076611839;28.951,48;683681331904;29.669,93;400304895666;29.044,89;4280538015973
2015-01-09;29.248,10;3427995582356;30.505,71;3085033195236;30.362,72;4411986482748;29.137,79;688831204398;29.857,65;405098314802;29.225,69;4307373773750
2015-01-10;29.248,10;3427995582356;30.505,71;3085033195236;30.362,72;4411986482748;29.137,79;688831204398;29.857,65;405098314802;29.225,69;4307373773750
2015-01-11;29.248,10;3427995582356;30.505,71;3085033195236;30.362,72;4411986482748;29.137,79;688831204398;29.857,65;405098314802;29.225,69;4307373773750
2015-01-12;29.271,49;3424491426638;30.526,00;3085403518919;30.387,68;4416172444877;29.158,43;690984219278;29.881,94;405576817220;29.246,02;4311436156646
2015-01-13;29.277,99;3426504282365;30.531,26;3088079109950;30.399,31;4420447588753;29.159,71;694406837829;29.892,60;406131108459;29.247,45;4314710363799
2015-01-14;29.349,29;3440562836581;30.600,49;3101110986813;30.475,28;4439069262449;29.219,11;705692507065;29.964,19;408349846674;29.311,91;4335849074755
2015-01-15;29.456,44;3457495329339;30.716,31;3112488408920;30.585,03;4462984772068;29.311,77;712231107644;30.058,55;407678444111;29.422,30;4358736000144
2015-01-16;29.405,50;3449255691019;30.674,90;3105713399940;30.536,05;4452254810195;29.258,61;710902488440;30.006,06;406925827617;29.373,27;4350925870748
2015-01-17;29.405,50;3449255691019;30.674,90;3105713399940;30.536,05;4452254810195;29.258,61;710902488440;30.006,06;406925827617;29.373,27;4350925870748
2015-01-18;29.405,50;3449255691019;30.674,90;3105713399940;30.536,05;4452254810195;29.258,61;710902488440;30.006,06;406925827617;29.373,27;4350925870748
2015-01-19;29.537,21;3464741801176;30.812,02;3119281236089;30.666,91;4470969927962;29.363,31;713538590228;30.131,20;408651511006;29.505,42;4370499373686
2015-01-20;29.578,88;3468861452570;30.853,85;3120131492604;30.707,04;4475331406880;29.412,79;714695274907;30.173,01;411161576091;29.545,72;4376154435366
2015-01-21;29.606,47;3472160977696;30.875,07;3121210115449;30.731,68;4477912140975;29.434,13;715385553207;30.192,46;411474411442;29.574,99;4380093148938
2015-01-22;29.769,75;3490907099379;31.053,45;3139697097930;30.900,64;4502810741631;29.592,14;719406276078;30.359,87;413672041437;29.743,19;4405404914836
2015-01-23;29.903,95;3509823244688;31.206,99;3155784353859;31.046,27;4524930342177;29.733,66;722881512510;30.501,29;416628216590;29.889,20;4426818748302
2015-01-24;29.903,95;3509823244688;31.206,99;3155784353859;31.046,27;4524930342177;29.733,66;722881512510;30.501,29;416628216590;29.889,20;4426818748302
2015-01-25;29.903,95;3509823244688;31.206,99;3155784353859;31.046,27;4524930342177;29.733,66;722881512510;30.501,29;416628216590;29.889,20;4426818748302
2015-01-26;29.995,98;3522703792267;31.307,59;3166343710296;31.133,88;4537828201127;29.825,80;725313632706;30.586,38;417703629975;29.981,23;4440725773733
2015-01-27;29.978,49;3524346016800;31.285,28;3170215967542;31.115,23;4543469219598;29.786,92;724959541509;30.563,14;417616080847;29.959,12;4442439113314
2015-01-28;29.899,00;3517186570233;31.205,24;3167833208983;31.036,36;4540800865767;29.713,95;723521393770;30.486,71;416795716368;29.873,10;4434226657156
2015-01-29;29.817,32;3508433443615;31.112,04;3160253516417;30.942,41;4527842700214;29.637,59;722118521020;30.409,18;416084855541;29.781,03;4421654213391
2015-01-30;29.904,19;3518380840430;31.207,40;3175955707321;31.038,70;4535848957592;29.700,22;723536144617;30.486,11;416684686123;29.874,62;4422883079624
2015-01-31;29.904,19;3518380840430;31.207,40;3175955707321;31.038,70;4535848957592;29.700,22;723536144617;30.486,11;416684686123;29.874,62;4422883079624
2015-02-01;29.904,19;3518380840430;31.207,40;3175955707321;31.038,70;4535848957592;29.700,22;723536144617;30.486,11;416684686123;29.874,62;4422883079624
2015-02-02;29.886,84;3511076292378;31.179,55;3173171506762;31.009,08;4526011932931;29.688,24;722465886108;30.462,63;414845483540;29.843,73;4419633222917
2015-02-03;30.000,61;3524310753233;31.293,97;3182772621256;31.128,36;4543461887365;29.801,77;725664855515;30.575,95;416443275490;29.966,50;4437092690649
2015-02-04;30.061,72;3531751319894;31.366,66;3189117695742;31.203,02;4553286125366;29.891,55;728058227334;30.655,03;417565925671;30.032,72;4446561800109
2015-02-05;30.105,54;3536207023093;31.407,07;3193239596537;31.239,04;4557765403934;29.944,17;729596028627;30.691,17;419812370004;30.066,34;4451259266262
2015-02-06;30.117,58;3537495843097;31.416,15;3193117805803;31.251,44;4559605298372;29.965,30;730572011795;30.706,41;420048276659;30.073,18;4451958279733
2015-02-07;30.117,58;3537495843097;31.416,15;3193117805803;31.251,44;4559605298372;29.965,30;730572011795;30.706,41;420048276659;30.073,18;4451958279733
2015-02-08;30.117,58;3537495843097;31.416,15;3193117805803;31.251,44;4559605298372;29.965,30;730572011795;30.706,41;420048276659;30.073,18;4451958279733
2015-02-09;30.029,66;3528207541136;31.326,08;3183940558568;31.155,12;4547985843317;29.887,52;729574820314;30.621,04;419019806083;29.987,26;4440353097330
2015-02-10;29.996,97;3525714569554;31.288,98;3182934400402;31.112,71;4543103930500;29.857,18;729961773298;30.585,88;418764355495;29.953,40;4436438988572
2015-02-11;30.037,85;3531910978024;31.327,39;3189312361725;31.146,77;4550470171272;29.879,61;733067553279;30.622,09;419692262146;29.986,39;4443251362012
2015-02-12;30.069,66;3539261787727;31.364,26;3197020380033;31.176,05;4558481670740;29.888,64;740409734218;30.636,80;421745231883;30.009,25;4453245622140
2015-02-13;30.204,27;3561588010180;31.492,81;3211049646380;31.317,24;4587043398590;30.038,32;746349436569;30.772,20;424047583227;30.140,00;4478238067342
2015-02-14;30.204,27;3561588010180;31.492,81;3211049646380;31.317,24;4587043398590;30.038,32;746349436569;30.772,20;424047583227;30.140,00;4478238067342
2015-02-15;30.204,27;3561588010180;31.492,81;3211049646380;31.317,24;4587043398590;30.038,32;746349436569;30.772,20;424047583227;30.140,00;4478238067342
2015-02-16;30.148,58;3555920137813;31.447,84;3204866999928;31.266,95;4582173403282;29.997,48;746604758340;30.745,36;421971443511;30.091,98;4474452490580
2015-02-17;30.175,92;3561666197319;31.485,95;3210448982631;31.298,91;4589037363376;30.027,87;750080135555;30.774,28;422816758292;30.119,43;4481994501347
2015-02-18;30.161,26;3569802569764;31.466,83;3238224948268;31.282,39;4627327972524;30.020,19;751111468835;30.757,72;425772068778;30.102,03;4485782054112
2015-02-19;30.226,88;3587329706114;31.531,91;3272795922009;31.346,31;4662958828766;30.079,36;753393500680;30.816,34;427111135053;30.165,17;4500683286949
2015-02-20;30.253,12;3597495999829;31.552,91;3287311956875;31.366,12;4679213763557;30.103,22;754474861866;30.841,33;427676825667;30.182,09;4505497262167
2015-02-21;30.253,12;3597495999829;31.552,91;3287311956875;31.366,12;4679213763557;30.103,22;754474861866;30.841,33;427676825667;30.182,09;4505497262167
2015-02-22;30.253,12;3597495999829;31.552,91;3287311956875;31.366,12;4679213763557;30.103,22;754474861866;30.841,33;427676825667;30.182,09;4505497262167
2015-02-23;30.191,98;3592713317111;31.495,52;3284653098093;31.303,62;4673349802980;30.043,42;753192896840;30.798,50;427069624652;30.123,54;4498035263424
2015-02-24;30.316,80;3608314015186;31.621,09;3300101985089;31.428,23;4693589667327;30.166,41;756376638920;30.909,07;428680832403;30.240,22;4515662999529
2015-02-25;30.392,70;3618360084471;31.702,04;3309314424495;31.498,98;4704593202977;30.234,28;758274506010;30.969,47;429551938573;30.323,10;4528187029002
2015-02-26;30.310,55;3609692310785;31.619,28;3301457495457;31.418,39;4692839835623;30.148,41;756182081920;30.904,56;428997511171;30.242,13;4516138792060
2015-02-27;30.271,79;3604496261460;31.579,39;3303403571542;31.377,82;4683622678080;30.099,85;754996424155;30.864,18;427723683907;30.201,13;4501968180345
2015-02-28;30.271,79;3604496261460;31.579,39;3303403571542;31.377,82;4683622678080;30.099,85;754996424155;30.864,18;427723683907;30.201,13;4501968180345
2015-03-01;30.271,79;3604496261460;31.579,39;3303403571542;31.377,82;4683622678080;30.099,85;754996424155;30.864,18;427723683907;30.201,13;4501968180345
2015-03-02;30.316,38;3606911983024;31.624,12;3310697884014;31.423,94;4689523161662;30.153,09;755147053603;30.902,49;426156595542;30.247,25;4509987162611
2015-03-03;30.299,15;3604002210901;31.607,17;3309711680818;31.410,45;4687826848147;30.127,22;754941953693;30.887,42;428308819049;30.228,21;4507881213863
2015-03-04;30.274,13;3600502519420;31.579,40;3307413263074;31.383,08;4683952006738;30.114,02;754949449203;30.872,28;428037247522;30.197,35;4503562394347
2015-03-05;30.237,32;3596176163621;31.548,09;3304533359333;31.343,73;4677834718905;30.069,04;754043747164;30.832,98;427603246403;30.160,05;4498055889682
2015-03-06;30.198,30;3591962739186;31.509,49;3300185948447;31.302,80;4671051660993;30.020,23;752838450689;30.788,65;427048356886;30.120,87;4492157623902
2015-03-07;30.198,30;3591962739186;31.509,49;3300185948447;31.302,80;4671051660993;30.020,23;752838450689;30.788,65;427048356886;30.120,87;4492157623902
2015-03-08;30.198,30;3591962739186;31.509,49;3300185948447;31.302,80;4671051660993;30.020,23;752838450689;30.788,65;427048356886;30.120,87;4492157623902
2015-03-09;30.250,61;3598120661682;31.571,35;3306984817796;31.352,13;4678643374458;30.065,73;754501302918;30.830,04;427692286367;30.160,20;4498343106260
2015-03-10;30.236,24;3596624490412;31.553,24;3305111787826;31.331,67;4675710701408;30.044,26;754945336252;30.814,93;427635690794;30.146,87;4497125143578
2015-03-11;30.167,12;3590046638830;31.465,75;3297563001631;31.246,28;4664795450531;29.967,59;754996119529;30.729,95;426683291819;30.071,80;4487803207044
2015-03-12;30.259,97;3603641190503;31.564,80;3310403978023;31.341,33;4680537931364;30.043,16;763830276881;30.794,89;428379507333;30.172,23;4507475218880
2015-03-13;30.297,05;3612648392974;31.600,99;3313502075084;31.379,96;4690628802675;30.090,53;766798624050;30.841,79;429865558060;30.199,67;4514017099904
2015-03-14;30.297,05;3612648392974;31.600,99;3313502075084;31.379,96;4690628802675;30.090,53;766798624050;30.841,79;429865558060;30.199,67;4514017099904
2015-03-15;30.297,05;3612648392974;31.600,99;3313502075084;31.379,96;4690628802675;30.090,53;766798624050;30.841,79;429865558060;30.199,67;4514017099904
2015-03-16;30.336,78;3614864869713;31.646,73;3317810008566;31.406,86;4694127052570;30.118,84;769457377451;30.865,87;428732387016;30.234,06;4522232767960
2015-03-17;30.429,62;3627804316482;31.744,46;3328346358328;31.502,36;4711365116368;30.214,48;775459731039;30.962,97;430701638011;30.314,92;4538784879155
2015-03-18;30.474,86;3633185082954;31.796,58;3334050551064;31.556,31;4719593540261;30.265,46;776897435757;31.016,75;431440346698;30.364,05;4546059836472
2015-03-19;30.657,61;3654798192070;31.979,39;3351946043649;31.751,63;4747892563015;30.470,48;782287981713;31.181,98;436781569977;30.541,66;4572546386506
2015-03-20;30.591,08;3648364479503;31.913,78;3344561188952;31.671,94;4737101352419;30.396,01;780674768997;31.121,11;436208263309;30.481,17;4563485702553
2015-03-21;30.591,08;3648364479503;31.913,78;3344561188952;31.671,94;4737101352419;30.396,01;780674768997;31.121,11;436208263309;30.481,17;4563485702553
2015-03-22;30.591,08;3648364479503;31.913,78;3344561188952;31.671,94;4737101352419;30.396,01;780674768997;31.121,11;436208263309;30.481,17;4563485702553
2015-03-23;30.625,43;3653490056423;31.950,68;3348060407446;31.712,47;4744128172599;30.445,87;782168419809;31.170,59;437060658960;30.518,18;4569520297589
2015-03-24;30.425,47;3643926251023;31.731,67;3351392302694;31.505,23;4761415290410;30.247,49;778909122610;30.981,85;435534358209;30.329,23;4551008213445
2015-03-25;30.331,20;3646814649685;31.644,97;3391949231981;31.413,36;4791228997951;30.156,71;777966569930;30.891,85;435337896927;30.239,66;4545523381979
