
Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2014-09-16;30.110,28;7444031248409;35.093,67;6657249722261;33.860,38;9467217724446;33.603,33;320420741602;62.150,53;1165585008559;30.153,52;11562076406558
2014-09-17;30.111,69;7444460627148;35.093,62;6657934379608;33.847,63;9463814962585;33.601,22;320818437801;62.140,01;1165407515150;30.152,77;11563005264117
2014-09-18;30.111,69;7444460627148;35.093,62;6657934379608;33.847,63;9463814962585;33.601,22;320818437801;62.140,01;1165407515150;30.152,77;11563005264117
2014-09-19;30.111,69;7444460627148;35.093,62;6657934379608;33.847,63;9463814962585;33.601,22;320818437801;62.140,01;1165407515150;30.152,77;11563005264117
2014-09-20;30.111,69;7444460627148;35.093,62;6657934379608;33.847,63;9463814962585;33.601,22;320818437801;62.140,01;1165407515150;30.152,77;11563005264117
2014-09-21;30.111,69;7444460627148;35.093,62;6657934379608;33.847,63;9463814962585;33.601,22;320818437801;62.140,01;1165407515150;30.152,77;11563005264117
2014-09-22;30.192,46;7463696550827;35.187,69;6676712690941;33.945,15;9490930136083;33.698,20;321804474474;62.327,30;1175993770698;30.223,84;11589225682143
2014-09-23;30.202,74;7464889513202;35.210,42;6679657293908;33.980,68;9502003198110;33.720,49;321819493498;62.364,65;1176411800341;30.248,41;11597928243666
2014-09-24;30.099,39;7438544754178;35.076,08;6653592997911;33.867,96;9468033051070;33.623,21;320922072490;62.176,96;1173033027428;30.154,07;11562100511693
2014-09-25;30.099,95;7439545693596;35.082,58;6655790987598;33.853,40;9462785724424;33.599,04;320020194246;62.145,88;1172183664182;30.148,47;11558951825241
2014-09-26;30.021,71;7421210256063;35.000,24;6643265619346;33.778,58;9447763411772;33.530,76;319646146381;62.015,93;1169610332909;30.079,72;11533047008444
2014-09-27;30.021,71;7421210256063;35.000,24;6643265619346;33.778,58;9447763411772;33.530,76;319646146381;62.015,93;1169610332909;30.079,72;11533047008444
2014-09-28;30.021,71;7421210256063;35.000,24;6643265619346;33.778,58;9447763411772;33.530,76;319646146381;62.015,93;1169610332909;30.079,72;11533047008444
2014-09-29;30.021,05;7421749230461;34.999,95;6643229478475;33.773,22;9443892349922;33.494,58;318077075378;61.993,54;1169113634045;30.084,12;11535717564915
2014-09-30;29.910,72;7377612062704;34.853,16;6605543606991;33.631,24;9387080182973;33.386,46;317140695143;61.780,81;1162003560342;29.982,72;11472332806676
2014-10-01;29.815,84;7350069416056;34.745,16;6591707992481;33.532,00;9360515558901;33.291,43;318409734231;61.591,71;1154955944094;29.891,00;11436121573960
2014-10-02;29.688,49;7317380442714;34.579,95;6561309630284;33.381,58;9315464883197;33.157,03;317309254444;61.316,74;1149719773116;29.744,49;11379309947740
2014-10-03;29.593,98;7292539737304;34.443,53;6532533628096;33.260,76;9278797032824;33.045,34;316273768204;61.114,59;1145798037622;29.647,18;11340017534498
2014-10-04;29.593,98;7292539737304;34.443,53;6532533628096;33.260,76;9278797032824;33.045,34;316273768204;61.114,59;1145798037622;29.647,18;11340017534498
2014-10-05;29.593,98;7292539737304;34.443,53;6532533628096;33.260,76;9278797032824;33.045,34;316273768204;61.114,59;1145798037622;29.647,18;11340017534498
2014-10-06;29.703,34;7318648881846;34.576,76;6556546463828;33.398,88;9315648681305;33.158,57;317256492278;61.329,13;1155080754560;29.764,82;11384729754318
2014-10-07;29.758,45;7331150027094;34.649,43;6567901322788;33.474,69;9335976437072;33.210,71;317670423499;61.448,43;1157316487769;29.827,74;11408448860083
2014-10-08;29.673,47;7309131113826;34.550,21;6544882647468;33.375,32;9305129222636;33.106,52;316822548988;61.253,80;1153745456886;29.729,05;11370998347794
2014-10-09;29.646,21;7301908348785;34.511,05;6534895798119;33.325,70;9290243754155;33.060,20;316476674909;61.191,93;1152475076904;29.713,03;11364343340647
2014-10-10;29.544,46;7276729970699;34.388,53;6510548990131;33.222,23;9260952255658;32.944,58;315552779425;60.983,41;1148766924306;29.595,83;11318778738040
2014-10-11;29.544,46;7276729970699;34.388,53;6510548990131;33.222,23;9260952255658;32.944,58;315552779425;60.983,41;1148766924306;29.595,83;11318778738040
2014-10-12;29.544,46;7276729970699;34.388,53;6510548990131;33.222,23;9260952255658;32.944,58;315552779425;60.983,41;1148766924306;29.595,83;11318778738040
2014-10-13;29.445,17;7250742174969;34.280,08;6485575798700;33.124,81;9232736222542;32.829,04;315308918391;60.768,04;1144834805433;29.494,36;11283246272682
2014-10-14;29.333,49;7230040921378;34.146,10;6466087241810;33.003,95;9207094241423;32.685,19;316698752166;60.532,92;1141214396767;29.390,60;11255697366415
2014-10-15;29.335,82;7236610416597;34.177,59;6483279062895;33.028,16;9228235477438;32.641,07;319582784766;60.527,33;1140401130702;29.389,75;11267933321555
2014-10-16;29.285,23;7223982634229;34.109,82;6466878732363;32.959,29;9206126475520;32.571,64;318863604371;60.422,31;1138522736016;29.321,83;11242649283092
2014-10-17;29.269,12;7218625308827;34.098,25;6463858216862;32.947,06;9199428450606;32.549,49;318546773732;60.392,50;1137875660219;29.308,14;11235307675901
2014-10-18;29.269,12;7218625308827;34.098,25;6463858216862;32.947,06;9199428450606;32.549,49;318546773732;60.392,50;1137875660219;29.308,14;11235307675901
2014-10-19;29.269,12;7218625308827;34.098,25;6463858216862;32.947,06;9199428450606;32.549,49;318546773732;60.392,50;1137875660219;29.308,14;11235307675901
2014-10-20;29.273,90;7217544776397;34.121,96;6463548827619;32.963,57;9204548747401;32.560,05;318383829322;60.414,50;1142399372568;29.324,06;11240162772177
2014-10-21;29.339,34;7233036017707;34.200,50;6473935879962;33.028,77;9213625049047;32.640,93;319082164239;60.538,24;1144592337562;29.379,12;11261314130015
2014-10-22;29.386,66;7242843529358;34.256,62;6474900219895;33.083,58;9219799315207;32.701,03;319419336673;60.647,39;1146489035149;29.418,25;11274617779518
2014-10-23;29.470,57;7260767262689;34.353,99;6489509546129;33.190,29;9250245990517;32.781,04;320206841864;60.798,30;1149042921453;29.555,16;11325900729761
2014-10-24;29.530,74;7272899994692;34.434,47;6499748889582;33.258,53;9266960671299;32.841,06;320743837848;60.901,69;1150986130327;29.606,67;11343624603011
2014-10-25;29.530,74;7272899994692;34.434,47;6499748889582;33.258,53;9266960671299;32.841,06;320743837848;60.901,69;1150986130327;29.606,67;11343624603011
2014-10-26;29.530,74;7272899994692;34.434,47;6499748889582;33.258,53;9266960671299;32.841,06;320743837848;60.901,69;1150986130327;29.606,67;11343624603011
2014-10-27;29.569,68;7281723151289;34.484,47;6508440788647;33.303,28;9276006289680;32.873,11;320212964477;60.971,81;1152341651917;29.651,92;11358797310972
2014-10-28;29.541,50;7273569965400;34.451,37;6500822260736;33.274,28;9267370546366;32.841,67;319905123233;60.898,62;1150797244499;29.608,50;11343015924522
2014-10-29;29.573,70;7279966365127;34.493,17;6510032019316;33.297,86;9278955965319;32.876,13;319744179066;60.964,27;1152146358632;29.651,45;11359731114141
2014-10-30;29.577,94;7262762440924;34.493,78;6501132407511;33.296,21;9260737448592;32.859,64;319018873706;60.973,13;1149243432828;29.676,80;11344492860122
2014-10-31;29.577,94;7262762440924;34.493,78;6501132407511;33.296,21;9260737448592;32.859,64;319018873706;60.973,13;1149243432828;29.676,80;11344492860122
2014-11-01;29.577,94;7262762440924;34.493,78;6501132407511;33.296,21;9260737448592;32.859,64;319018873706;60.973,13;1149243432828;29.676,80;11344492860122
2014-11-02;29.577,94;7262762440924;34.493,78;6501132407511;33.296,21;9260737448592;32.859,64;319018873706;60.973,13;1149243432828;29.676,80;11344492860122
2014-11-03;29.773,90;7308375005033;34.720,34;6547405917256;33.516,35;9322752763296;33.063,41;322604471054;61.355,34;1152983546208;29.895,48;11427817623168
2014-11-04;29.853,23;7327849343643;34.822,58;6566189368617;33.626,25;9353752577251;33.154,61;323595360264;61.523,48;1155921872691;29.971,97;11456472660135
2014-11-05;29.942,91;7349449482767;34.929,08;6586361830436;33.727,01;9384133081877;33.262,18;324767525916;61.699,45;1164225169896;30.052,74;11487156871279
2014-11-06;29.958,34;7352856618500;34.963,06;6601723886848;33.761,42;9401550377211;33.297,77;324640030806;61.741,76;1164664684940;30.067,28;11492701894410
2014-11-07;29.941,83;7345962534113;34.941,44;6605168444362;33.736,52;9400165037529;33.279,69;324069328296;61.686,32;1163664906064;30.040,71;11483632236581
2014-11-08;29.941,83;7345962534113;34.941,44;6605168444362;33.736,52;9400165037529;33.279,69;324069328296;61.686,32;1163664906064;30.040,71;11483632236581
2014-11-09;29.941,83;7345962534113;34.941,44;6605168444362;33.736,52;9400165037529;33.279,69;324069328296;61.686,32;1163664906064;30.040,71;11483632236581
2014-11-10;29.929,25;7343166138926;34.929,43;6604631940020;33.712,92;9396718572195;33.272,03;324355596693;61.675,77;1163733513029;30.028,76;11479332235973
2014-11-11;29.902,82;7335127422117;34.908,10;6599144663731;33.686,81;9393559619115;33.234,84;324413512267;61.625,27;1163447476241;30.009,38;11475049530089
2014-11-12;30.001,64;7362971708041;35.016,57;6630242058637;33.799,11;9434764859898;33.340,58;327878421879;61.823,96;1168315237178;30.106,57;11517664932851
2014-11-13;30.070,02;7388105626372;35.096,52;6649078739516;33.875,85;9466374799653;33.420,89;329286216842;61.953,73;1171965587571;30.177,54;11557715060411
2014-11-14;30.145,12;7410001682392;35.170,32;6667596882442;33.950,83;9495962363080;33.493,48;330727766275;62.081,43;1174607889266;30.238,32;11586314421122
2014-11-15;30.145,12;7410001682392;35.170,32;6667596882442;33.950,83;9495962363080;33.493,48;330727766275;62.081,43;1174607889266;30.238,32;11586314421122
2014-11-16;30.145,12;7410001682392;35.170,32;6667596882442;33.950,83;9495962363080;33.493,48;330727766275;62.081,43;1174607889266;30.238,32;11586314421122
2014-11-17;30.184,41;7423969784368;35.219,11;6679562038054;33.992,76;9507101171368;33.527,38;331549585590;62.151,94;1176505472849;30.277,00;11606883423121
2014-11-18;30.138,23;7407773117649;35.168,52;6676437646000;33.952,51;9498302858535;33.476,13;333051403117;62.049,57;1172233230425;30.233,93;11584128786721
2014-11-19;30.202,02;7422715557296;35.243,80;6690345890918;34.025,02;9523088009855;33.556,63;333953892860;62.190,98;1178393574714;30.296,62;11607696014209
2014-11-20;30.286,84;7444031675676;35.342,43;6711794386898;34.121,55;9547031124201;33.643,65;334964147662;62.348,26;1181407071134;30.381,35;11639214339199
2014-11-21;30.338,04;7457433403906;35.396,27;6725493598530;34.172,18;9564398498256;33.679,16;335300605513;62.436,45;1183111802852;30.447,40;11663659111123
2014-11-22;30.338,04;7457433403906;35.396,27;6725493598530;34.172,18;9564398498256;33.679,16;335300605513;62.436,45;1183111802852;30.447,40;11663659111123
2014-11-23;30.338,04;7457433403906;35.396,27;6725493598530;34.172,18;9564398498256;33.679,16;335300605513;62.436,45;1183111802852;30.447,40;11663659111123
2014-11-24;30.359,85;7463936299777;35.426,63;6732971070378;34.194,93;9568577726338;33.698,66;335138787509;62.474,17;1183669654837;30.471,74;11672235929388
2014-11-25;30.389,72;7471786282772;35.476,28;6742800093569;34.233,12;9579190652650;33.741,80;335466273296;62.553,41;1184751845732;30.506,10;11685157349831
2014-11-26;30.462,25;7488737925698;35.554,27;6756261768683;34.316,95;9602790873906;33.819,76;335809698742;62.693,97;1187464429881;30.574,11;11710485771891
2014-11-27;30.560,44;7512005580428;35.678,25;6782186459735;34.434,08;9639007216193;33.913,57;336789569296;62.873,72;1191172125092;30.654,53;11741071357311
2014-11-28;30.546,13;7492328400478;35.666,61;6770118917193;34.430,68;9623319957549;33.884,49;336498366219;62.851,42;1187503987524;30.634,46;11710080825959
2014-11-29;30.546,13;7492328400478;35.666,61;6770118917193;34.430,68;9623319957549;33.884,49;336498366219;62.851,42;1187503987524;30.634,46;11710080825959
2014-11-30;30.546,13;7492328400478;35.666,61;6770118917193;34.430,68;9623319957549;33.884,49;336498366219;62.851,42;1187503987524;30.634,46;11710080825959
2014-12-01;30.649,88;7517383742756;35.783,41;6793553594752;34.544,56;9655927333150;33.994,58;337587634190;63.039,86;1191100421578;30.729,57;11746676879081
2014-12-02;30.653,13;7516099444229;35.764,26;6798379782831;34.537,71;9651624699562;33.964,10;338798689384;62.998,45;1187625810176;30.722,64;11745827506266
2014-12-03;30.739,62;7537142330844;35.861,84;6817553522663;34.626,48;9678023064674;34.061,93;339685911053;63.153,20;1193952705499;30.800,96;11775375240390
2014-12-04;30.684,87;7523695110231;35.806,36;6808392699155;34.561,59;9659631057630;34.007,33;339151225337;63.051,67;1192055041607;30.753,13;11757522330285
2014-12-05;30.674,82;7521022774589;35.794,19;6807713392681;34.547,11;9655913360915;34.013,60;339373223062;63.038,47;1191983916178;30.741,26;11753494270430
2014-12-06;30.674,82;7521022774589;35.794,19;6807713392681;34.547,11;9655913360915;34.013,60;339373223062;63.038,47;1191983916178;30.741,26;11753494270430
2014-12-07;30.674,82;7521022774589;35.794,19;6807713392681;34.547,11;9655913360915;34.013,60;339373223062;63.038,47;1191983916178;30.741,26;11753494270430
2014-12-08;30.674,82;7521022774589;35.794,19;6807713392681;34.547,11;9655913360915;34.013,60;339373223062;63.038,47;1191983916178;30.741,26;11753494270430
2014-12-09;30.643,42;7513430309717;35.764,44;6802336827509;34.515,21;9644555543831;33.968,31;339005749792;62.954,41;1190581067249;30.701,62;11738414682382
2014-12-10;30.578,99;7497244689433;35.686,04;6786883750410;34.443,36;9622746351662;33.893,27;338612181657;62.820,04;1187862757292;30.635,53;11712574245089
2014-12-11;30.491,27;7476922784634;35.594,73;6773678943964;34.358,09;9601300849334;33.793,16;338344995691;62.649,86;1185006399917;30.540,10;11679308952597
2014-12-12;30.436,36;7464182365367;35.540,31;6766927537273;34.315,04;9594931423200;33.695,02;339499553300;62.530,62;1182818230864;30.518,51;11678902437289
2014-12-13;30.436,36;7464182365367;35.540,31;6766927537273;34.315,04;9594931423200;33.695,02;339499553300;62.530,62;1182818230864;30.518,51;11678902437289
2014-12-14;30.436,36;7464182365367;35.540,31;6766927537273;34.315,04;9594931423200;33.695,02;339499553300;62.530,62;1182818230864;30.518,51;11678902437289
2014-12-15;30.366,58;7453677713658;35.456,91;6752979284249;34.237,84;9585007483198;33.617,46;339710342655;62.368,68;1181654484166;30.441,00;11657090784894
2014-12-16;30.225,07;7419823858680;35.300,83;6731310544810;34.091,55;9548393871685;33.446,17;340609700359;62.068,60;1173799713781;30.289,24;11604958528285
2014-12-17;30.128,07;7394995412430;35.208,05;6711080030944;33.982,45;9520047751228;33.321,17;339946393733;61.867,96;1173834248365;30.184,67;11565830047948
2014-12-18;30.181,06;7407683318166;35.264,40;6716480744667;34.020,73;9522155033943;33.396,94;340679880601;61.966,57;1176014339806;30.256,80;11592137417549
2014-12-19;30.309,08;7431973108231;35.409,90;6724776132417;34.166,17;9548195300247;33.541,16;341850804004;62.212,53;1180163913450;30.392,80;11636721118519
2014-12-20;30.309,08;7431973108231;35.409,90;6724776132417;34.166,17;9548195300247;33.541,16;341850804004;62.212,53;1180163913450;30.392,80;11636721118519
2014-12-21;30.309,08;7431973108231;35.409,90;6724776132417;34.166,17;9548195300247;33.541,16;341850804004;62.212,53;1180163913450;30.392,80;11636721118519
2014-12-22;30.353,24;7435343978694;35.456,24;6717477956907;34.217,37;9550727460492;33.619,73;342257752851;62.306,34;1181450902342;30.431,52;11645649102290
2014-12-23;30.385,10;7436915249906;35.492,72;6703190908128;34.250,52;9545220744054;33.662,17;341676686550;62.361,95;1182131896650;30.465,70;11657875812907
2014-12-24;30.359,91;7428986622485;35.461,77;6671758816756;34.231,89;9513648674571;33.645,66;340583523799;62.335,17;1181758289502;30.438,74;11647488543425
2014-12-25;30.359,91;7428986622485;35.461,77;6671758816756;34.231,89;9513648674571;33.645,66;340583523799;62.335,17;1181758289502;30.438,74;11647488543425
2014-12-26;30.383,70;7433411256282;35.489,95;6673086423049;34.254,33;9509603494871;33.677,55;340665401291;62.375,90;1182405134540;30.464,64;11656747904103
2014-12-27;30.383,70;7433411256282;35.489,95;6673086423049;34.254,33;9509603494871;33.677,55;340665401291;62.375,90;1182405134540;30.464,64;11656747904103
2014-12-28;30.383,70;7433411256282;35.489,95;6673086423049;34.254,33;9509603494871;33.677,55;340665401291;62.375,90;1182405134540;30.464,64;11656747904103
2014-12-29;30.401,85;7437331495176;35.503,93;6675937649732;34.272,42;9518173891557;33.694,30;340765309900;62.411,25;1183101580210;30.493,97;11667460002995
2014-12-30;30.438,42;7428470322175;35.543,54;6677461347929;34.316,40;9515258618496;33.744,82;341022041398;62.492,19;1181272924282;30.507,00;11649974281754
2014-12-31;30.428,96;7427221709052;35.533,46;6677146840162;34.304,92;9511214044843;33.723,38;340883657003;62.481,58;1180836414416;30.527,51;11657733344135

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2015-01-01;30.428,96;7427221709052;35.533,46;6677146840162;34.304,92;9511214044843;33.723,38;340883657003;62.481,58;1180836414416;30.527,51;11657733344135
2015-01-02;30.413,63;7422414326391;35.522,22;6675170540150;34.287,64;9511520400210;33.707,44;340825483827;62.453,54;1180384388620;30.519,40;11654182372610
2015-01-03;30.413,63;7422414326391;35.522,22;6675170540150;34.287,64;9511520400210;33.707,44;340825483827;62.453,54;1180384388620;30.519,40;11654182372610
2015-01-04;30.413,63;7422414326391;35.522,22;6675170540150;34.287,64;9511520400210;33.707,44;340825483827;62.453,54;1180384388620;30.519,40;11654182372610
2015-01-05;30.507,84;7445796278391;35.637,41;6695782390389;34.397,96;9540952625104;33.814,14;341367683563;62.640,94;1183899945962;30.573,21;11674483980537
2015-01-06;30.440,31;7424023489074;35.551,28;6691982365796;34.326,60;9521927227721;33.733,93;341472558890;62.488,08;1178131091316;30.500,79;11647010351822
2015-01-07;30.302,01;7389763325577;35.389,42;6661781240969;34.180,06;9481849356570;33.571,73;339977172526;62.204,81;1172951620546;30.369,10;11597289303345
2015-01-08;30.318,88;7394115428294;35.418,34;6669572728488;34.205,30;9485184607519;33.574,37;340281416005;62.228,92;1173430975612;30.398,15;11608316860699
2015-01-09;30.437,57;7422807680006;35.561,25;6694604556247;34.342,04;9524513455192;33.706,52;341668599058;62.473,93;1181986896697;30.522,40;11656754357426
2015-01-10;30.437,57;7422807680006;35.561,25;6694604556247;34.342,04;9524513455192;33.706,52;341668599058;62.473,93;1181986896697;30.522,40;11656754357426
2015-01-11;30.437,57;7422807680006;35.561,25;6694604556247;34.342,04;9524513455192;33.706,52;341668599058;62.473,93;1181986896697;30.522,40;11656754357426
2015-01-12;30.463,94;7429977281773;35.593,37;6697097900831;34.380,05;9536388765786;33.739,63;342490436547;62.535,48;1183460604797;30.547,47;11668890483708
2015-01-13;30.478,62;7434323491465;35.607,94;6703251528987;34.407,21;9548525739813;33.753,51;343909133036;62.571,31;1185096857554;30.559,81;11677150930796
2015-01-14;30.533,09;7456864351866;35.671,77;6727572571816;34.470,64;9581199567722;33.801,94;347637211605;62.679,48;1189399949021;30.607,58;11712627844058
2015-01-15;30.634,90;7492421750561;35.793,97;6760848907755;34.585,91;9629654514937;33.900,11;350950042714;62.846,97;1190671668432;30.716,07;11769803124165
2015-01-16;30.601,93;7483314262867;35.764,96;6757295299130;34.554,09;9621446486620;33.865,96;350604912825;62.786,23;1189600658031;30.683,09;11756965901363
2015-01-17;30.601,93;7483314262867;35.764,96;6757295299130;34.554,09;9621446486620;33.865,96;350604912825;62.786,23;1189600658031;30.683,09;11756965901363
2015-01-18;30.601,93;7483314262867;35.764,96;6757295299130;34.554,09;9621446486620;33.865,96;350604912825;62.786,23;1189600658031;30.683,09;11756965901363
2015-01-19;30.693,85;7506407478973;35.875,49;6779994256023;34.654,49;9650402880243;33.939,18;350519971878;62.957,53;1192908313282;30.780,28;11793841619122
2015-01-20;30.729,97;7514619882808;35.912,89;6789625745542;34.695,81;9664483626053;33.991,85;351549246851;63.029,21;1197975484881;30.820,03;11811016925933
2015-01-21;30.755,39;7521271065735;35.943,18;6794615321099;34.724,37;9673194914202;34.017,76;351795880181;63.074,03;1199356420307;30.842,01;11820302677870
2015-01-22;30.871,63;7549488834196;36.075,10;6818095173957;34.847,43;9709053842306;34.133,83;352742204757;63.299,94;1203749143763;30.958,16;11862536271629
2015-01-23;30.975,58;7574557317596;36.213,49;6845105723298;34.974,22;9750795702928;34.256,29;353938460894;63.523,18;1206894164329;31.085,07;11911525128861
2015-01-24;30.975,58;7574557317596;36.213,49;6845105723298;34.974,22;9750795702928;34.256,29;353938460894;63.523,18;1206894164329;31.085,07;11911525128861
2015-01-25;30.975,58;7574557317596;36.213,49;6845105723298;34.974,22;9750795702928;34.256,29;353938460894;63.523,18;1206894164329;31.085,07;11911525128861
2015-01-26;31.052,10;7593816193887;36.305,09;6864574679529;35.056,82;9771563974816;34.348,46;354197547863;63.674,02;1210101357973;31.163,82;11941713141363
2015-01-27;31.045,43;7594348653917;36.295,76;6869566546464;35.051,02;9774281268475;34.315,56;354531286760;63.648,45;1209032261800;31.145,64;11935197215441
2015-01-28;30.997,19;7583939998241;36.269,82;6867628067251;35.012,81;9770983135961;34.273,30;353969921540;63.564,38;1207988787545;31.102,97;11918965734410
2015-01-29;30.947,97;7571977772321;36.192,45;6855125616607;34.948,36;9752291928800;34.229,50;353118133153;63.483,39;1206198469491;31.049,12;11898987038384
2015-01-30;31.034,58;7576860655046;36.296,75;6869969762952;35.047,87;9769905352600;34.296,61;354023349995;63.622,12;1205794369235;31.142,79;11911427729743
2015-01-31;31.034,58;7576860655046;36.296,75;6869969762952;35.047,87;9769905352600;34.296,61;354023349995;63.622,12;1205794369235;31.142,79;11911427729743
2015-02-01;31.034,58;7576860655046;36.296,75;6869969762952;35.047,87;9769905352600;34.296,61;354023349995;63.622,12;1205794369235;31.142,79;11911427729743
2015-02-02;31.038,22;7577131330167;36.288,20;6877208111823;35.042,11;9765392999843;34.308,48;355246316950;63.618,86;1202815426824;31.131,00;11908321581957
2015-02-03;31.121,12;7597286859503;36.378,41;6893271498126;35.132,68;9792991147091;34.401,89;356372291914;63.788,17;1206174323913;31.225,68;11944514235060
2015-02-04;31.154,70;7605041349031;36.427,90;6903753110846;35.179,40;9806231189824;34.467,70;357036507313;63.898,76;1208111537185;31.269,15;11962343583197
2015-02-05;31.190,55;7613724938242;36.470,50;6912673649913;35.213,71;9814367185254;34.519,03;357771826976;63.960,41;1212813108852;31.295,71;11973211739126
2015-02-06;31.203,38;7617349961613;36.482,88;6919830721988;35.226,72;9819483776922;34.538,21;357876263010;63.992,63;1213533910921;31.302,73;11977960694650
2015-02-07;31.203,38;7617349961613;36.482,88;6919830721988;35.226,72;9819483776922;34.538,21;357876263010;63.992,63;1213533910921;31.302,73;11977960694650
2015-02-08;31.203,38;7617349961613;36.482,88;6919830721988;35.226,72;9819483776922;34.538,21;357876263010;63.992,63;1213533910921;31.302,73;11977960694650
2015-02-09;31.135,59;7602638326205;36.416,78;6909576019461;35.144,64;9799490387436;34.499,48;357608785662;63.892,94;1211897577521;31.249,60;11958972573444
2015-02-10;31.122,39;7601117635887;36.389,01;6908103878517;35.108,49;9788027152149;34.483,63;357712052835;63.849,32;1211346048616;31.231,13;11953411239025
2015-02-11;31.155,09;7611207344633;36.419,33;6914544180566;35.136,44;9800910601437;34.496,16;358480725892;63.894,99;1212765221045;31.247,30;11963563399504
2015-02-12;31.190,67;7621226031905;36.464,81;6932616403491;35.172,11;9818870894755;34.501,56;360701640383;63.928,89;1214552776217;31.270,19;11981254087359
2015-02-13;31.297,24;7655362731298;36.588,03;6961069728412;35.287,75;9865459952417;34.631,37;363156507632;64.150,00;1218551481227;31.382,42;12032838024576
2015-02-14;31.297,24;7655362731298;36.588,03;6961069728412;35.287,75;9865459952417;34.631,37;363156507632;64.150,00;1218551481227;31.382,42;12032838024576
2015-02-15;31.297,24;7655362731298;36.588,03;6961069728412;35.287,75;9865459952417;34.631,37;363156507632;64.150,00;1218551481227;31.382,42;12032838024576
2015-02-16;31.248,93;7649775647979;36.549,48;6967890103901;35.247,31;9863585964387;34.595,08;365311549120;64.115,15;1215335716585;31.335,87;12021328082388
2015-02-17;31.273,11;7658373893761;36.585,99;6980082421688;35.280,59;9873265422354;34.620,90;365879021648;64.157,21;1216636568606;31.359,51;12036244226992
2015-02-18;31.260,48;7658486591526;36.574,61;6990089920828;35.265,13;9883917492496;34.614,11;366213810938;64.126,58;1219870095968;31.340,97;12032049136223
2015-02-19;31.317,79;7673920523677;36.634,82;7011946232241;35.325,74;9907215494670;34.671,99;366893372969;64.228,01;1221828853761;31.392,83;12052041034299
2015-02-20;31.344,88;7682155060092;36.659,49;7026128343568;35.351,00;9931999157749;34.696,34;367109547083;64.274,52;1222998964056;31.418,35;12063801737082
2015-02-21;31.344,88;7682155060092;36.659,49;7026128343568;35.351,00;9931999157749;34.696,34;367109547083;64.274,52;1222998964056;31.418,35;12063801737082
2015-02-22;31.344,88;7682155060092;36.659,49;7026128343568;35.351,00;9931999157749;34.696,34;367109547083;64.274,52;1222998964056;31.418,35;12063801737082
2015-02-23;31.296,81;7671288220761;36.606,78;7020624438862;35.296,54;9920510154046;34.644,21;366310544163;64.207,74;1221797555324;31.370,52;12045585893151
2015-02-24;31.395,29;7696441175913;36.724,44;7045466980950;35.410,60;9956042833318;34.759,24;367435331730;64.380,85;1225313839868;31.467,18;12081359221951
2015-02-25;31.460,06;7712771573962;36.789,45;7058613541568;35.467,36;9973480933560;34.816,68;367935443737;64.478,57;1227326708775;31.528,48;12105743308772
2015-02-26;31.397,57;7696725778173;36.719,20;7050302040519;35.408,88;9962458798286;34.743,06;367015654799;64.381,74;1225421173438;31.467,71;12083289030406
2015-02-27;31.373,85;7677017325789;36.696,82;7040322048331;35.388,66;9944993042598;34.713,56;366880413549;64.336,04;1221568469030;31.435,00;12049155907377
2015-02-28;31.373,85;7677017325789;36.696,82;7040322048331;35.388,66;9944993042598;34.713,56;366880413549;64.336,04;1221568469030;31.435,00;12049155907377
2015-03-01;31.373,85;7677017325789;36.696,82;7040322048331;35.388,66;9944993042598;34.713,56;366880413549;64.336,04;1221568469030;31.435,00;12049155907377
2015-03-02;31.411,70;7684929909492;36.736,86;7059921048577;35.431,61;9960188901526;34.766,53;368382708110;64.404,76;1220007086203;31.472,74;12069415473392
2015-03-03;31.392,08;7679771697345;36.715,19;7060384688690;35.408,91;9955005165390;34.740,75;367925996722;64.374,06;1223009175519;31.450,56;12062448113219
2015-03-04;31.377,00;7676175493535;36.695,15;7060831969855;35.393,40;9952404559551;34.745,00;368027942052;64.361,22;1222736546644;31.425,45;12053433508155
2015-03-05;31.362,17;7672000372235;36.679,27;7060360626666;35.368,76;9945525980392;34.715,09;367893579794;64.319,17;1222092101068;31.412,70;12050338502038
2015-03-06;31.338,91;7667450231262;36.657,33;7060543930834;35.341,58;9941886344769;34.685,77;367713411093;64.272,43;1221244378563;31.391,61;12041836861739
2015-03-07;31.338,91;7667450231262;36.657,33;7060543930834;35.341,58;9941886344769;34.685,77;367713411093;64.272,43;1221244378563;31.391,61;12041836861739
2015-03-08;31.338,91;7667450231262;36.657,33;7060543930834;35.341,58;9941886344769;34.685,77;367713411093;64.272,43;1221244378563;31.391,61;12041836861739
2015-03-09;31.393,99;7681306121190;36.721,47;7075716044647;35.402,89;9960460898972;34.747,66;368604983183;64.363,71;1222958186782;31.427,86;12056718639793
