
Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2014-11-17;32.305,72;3724861111422;33.899,52;4649432673838;34.108,64;4395995032069;33.500,22;289576303771;32.279,61;366075645225;33.822,34;3806685009022
2014-11-18;32.198,12;3704196262494;33.785,00;4637647129567;34.002,57;4383578875868;33.386,11;287874661073;32.168,44;361307453964;33.715,93;3782491005832
2014-11-19;32.311,89;3719786870508;33.906,02;4657132469620;34.134,93;4402622381695;33.520,78;289467565422;32.287,33;369144435844;33.833,09;3796003996597
2014-11-20;32.457,44;3737426947042;34.055,15;4678964923603;34.284,39;4422579099643;33.662,90;290807724616;32.422,40;370599193146;33.988,41;3813066124532
2014-11-21;32.514,65;3745760241870;34.106,96;4687335704763;34.340,05;4430708124747;33.719,76;291394181891;32.470,67;371296294840;34.051,34;3819593086381
2014-11-22;32.514,65;3745760241870;34.106,96;4687335704763;34.340,05;4430708124747;33.719,76;291394181891;32.470,67;371296294840;34.051,34;3819593086381
2014-11-23;32.514,65;3745760241870;34.106,96;4687335704763;34.340,05;4430708124747;33.719,76;291394181891;32.470,67;371296294840;34.051,34;3819593086381
2014-11-24;32.554,34;3751794501319;34.158,85;4695330972370;34.371,89;4436290198436;33.749,67;291835876546;32.512,81;371984838267;34.098,39;3826132363542
2014-11-25;32.653,28;3764120496842;34.260,70;4711154206477;34.459,30;4449102659666;33.873,02;293004243807;32.613,43;373325523872;34.197,04;3834705444324
2014-11-26;32.763,28;3778475751957;34.371,10;4729744834821;34.590,43;4466030803319;33.974,61;294291860447;32.718,30;374814240450;34.310,47;3848359107291
2014-11-27;32.943,23;3800244256042;34.566,07;4761260958728;34.779,72;4492055585213;34.154,65;296208208258;32.888,15;376906872319;34.499,00;3871037715449
2014-11-28;32.897,57;3789032043555;34.519,02;4751865895113;34.748,05;4480598027563;34.105,09;295749633208;32.853,74;375691035652;34.450,57;3857475704354
2014-11-29;32.897,57;3789032043555;34.519,02;4751865895113;34.748,05;4480598027563;34.105,09;295749633208;32.853,74;375691035652;34.450,57;3857475704354
2014-11-30;32.897,57;3789032043555;34.519,02;4751865895113;34.748,05;4480598027563;34.105,09;295749633208;32.853,74;375691035652;34.450,57;3857475704354
2014-12-01;33.042,03;3807363042068;34.665,60;4775919581876;34.901,62;4502735373468;34.258,67;297375994584;32.984,27;377424612399;34.596,48;3874640270461
2014-12-02;32.997,02;3798905024795;34.616,94;4782312383449;34.868,88;4493946507254;34.198,64;296980621939;32.930,99;372399057000;34.549,68;3870148322347
2014-12-03;33.170,57;3820021243619;34.805,98;4812010351272;35.056,50;4520079558516;34.373,40;298768523563;33.083,52;378898382049;34.727,51;3891883315544
2014-12-04;33.092,84;3810717379680;34.730,73;4804358155497;34.975,35;4511044477661;34.291,97;298244316843;33.001,11;378023595521;34.656,15;3884436132227
2014-12-05;33.082,09;3808657693609;34.715,91;4798653627963;34.953,49;4506393957991;34.297,57;297964990768;33.000,82;377860595422;34.638,16;3881735557494
2014-12-06;33.082,09;3808657693609;34.715,91;4798653627963;34.953,49;4506393957991;34.297,57;297964990768;33.000,82;377860595422;34.638,16;3881735557494
2014-12-07;33.082,09;3808657693609;34.715,91;4798653627963;34.953,49;4506393957991;34.297,57;297964990768;33.000,82;377860595422;34.638,16;3881735557494
2014-12-08;33.082,09;3808657693609;34.715,91;4798653627963;34.953,49;4506393957991;34.297,57;297964990768;33.000,82;377860595422;34.638,16;3881735557494
2014-12-09;32.937,13;3791813373220;34.567,25;4779499694049;34.815,64;4488505517299;34.134,84;296821665077;32.846,72;376268399020;34.479,73;3865294040392
2014-12-10;32.807,74;3778794300290;34.436,64;4763869519434;34.689,85;4475087099952;34.000,88;296174532786;32.723,66;374891765377;34.346,92;3851697061030
2014-12-11;32.625,24;3762144256843;34.244,69;4742635850862;34.498,77;4455479159091;33.821,72;295408781705;32.552,17;373334176925;34.145,59;3836633034522
2014-12-12;32.509,35;3754197629153;34.132,35;4736686492001;34.381,42;4447994968331;33.683,08;295759130669;32.435,60;372478277668;34.021,66;3829777312436
2014-12-13;32.509,35;3754197629153;34.132,35;4736686492001;34.381,42;4447994968331;33.683,08;295759130669;32.435,60;372478277668;34.021,66;3829777312436
2014-12-14;32.509,35;3754197629153;34.132,35;4736686492001;34.381,42;4447994968331;33.683,08;295759130669;32.435,60;372478277668;34.021,66;3829777312436
2014-12-15;32.319,29;3730438542543;33.925,22;4707423743706;34.182,74;4421013141866;33.490,72;294474417921;32.242,93;370717620236;33.809,59;3808012251822
2014-12-16;32.022,25;3690752445874;33.625,46;4658678984629;33.883,87;4370410569690;33.173,27;290976273973;31.946,40;363454328287;33.492,81;3762833314246
2014-12-17;31.795,79;3658919056536;33.420,25;4618379975684;33.658,86;4332397496030;32.933,05;287723096188;31.740,43;367310956355;33.241,48;3727558101866
2014-12-18;31.988,30;3667011848341;33.613,55;4622273391450;33.828,27;4333625013006;33.114,41;288449925309;31.901,43;368259960475;33.451,48;3742009847552
2014-12-19;32.271,33;3616027591428;33.871,57;4532822190137;34.125,49;4262349133967;33.421,08;282219588234;32.186,69;365082841526;33.776,80;3710683130586
2014-12-20;32.271,33;3616027591428;33.871,57;4532822190137;34.125,49;4262349133967;33.421,08;282219588234;32.186,69;365082841526;33.776,80;3710683130586
2014-12-21;32.271,33;3616027591428;33.871,57;4532822190137;34.125,49;4262349133967;33.421,08;282219588234;32.186,69;365082841526;33.776,80;3710683130586
2014-12-22;32.368,03;3544003430254;33.966,79;4417025460302;34.226,04;4157475682903;33.549,83;274197798890;32.305,73;360035770542;33.895,27;3670532988859
2014-12-23;32.416,64;3523059889636;34.030,67;4298609625860;34.263,77;4042308463077;33.611,84;265379439666;32.352,48;359183021824;33.968,37;3655786528862
2014-12-24;32.337,34;3508294005021;33.958,23;4186829494310;34.190,68;3920827096282;33.565,41;257826178184;32.297,76;358458781786;33.894,97;3645296395931
2014-12-25;32.337,34;3508294005021;33.958,23;4186829494310;34.190,68;3920827096282;33.565,41;257826178184;32.297,76;358458781786;33.894,97;3645296395931
2014-12-26;32.376,16;3508283501282;33.998,16;4177997674160;34.227,99;3880228487825;33.613,11;257399747761;32.331,50;358362298534;33.935,18;3647135228025
2014-12-27;32.376,16;3508283501282;33.998,16;4177997674160;34.227,99;3880228487825;33.613,11;257399747761;32.331,50;358362298534;33.935,18;3647135228025
2014-12-28;32.376,16;3508283501282;33.998,16;4177997674160;34.227,99;3880228487825;33.613,11;257399747761;32.331,50;358362298534;33.935,18;3647135228025
2014-12-29;32.400,95;3511991219789;34.039,75;4179893929134;34.249,36;3880277902991;33.631,85;257527427042;32.370,37;358785302784;33.976,80;3650648353674
2014-12-30;32.472,02;3512632084951;34.102,24;4183592262855;34.324,07;3882013227141;33.707,56;258278955049;32.428,61;359051446097;34.033,60;3649809834678
2014-12-31;32.403,85;3506783104580;34.042,23;4179601180931;34.256,69;3874367741530;33.638,80;258047957489;32.370,29;358424424639;33.967,75;3642723226994

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2015-01-01;32.403,85;3506783104580;34.042,23;4179601180931;34.256,69;3874367741530;33.638,80;258047957489;32.370,29;358424424639;33.967,75;3642723226994
2015-01-02;32.355,45;3502362457499;34.001,79;4175766763323;34.206,70;3875962094515;33.582,45;257746336690;32.317,97;357825411301;33.925,77;3639882606537
2015-01-03;32.355,45;3502362457499;34.001,79;4175766763323;34.206,70;3875962094515;33.582,45;257746336690;32.317,97;357825411301;33.925,77;3639882606537
2015-01-04;32.355,45;3502362457499;34.001,79;4175766763323;34.206,70;3875962094515;33.582,45;257746336690;32.317,97;357825411301;33.925,77;3639882606537
2015-01-05;32.572,00;3525408613815;34.211,67;4200407945558;34.410,87;3899333871111;33.764,17;259202939606;32.515,99;360299014103;34.130,88;3662574435927
2015-01-06;32.395,32;3501592067451;33.999,62;4185257538708;34.213,28;3872791717434;33.549,28;256896963917;32.314,83;354182343286;33.925,77;3635079132875
2015-01-07;32.102,97;3470020685529;33.698,29;4148336556693;33.891,99;3836605972317;33.233,59;254646332780;32.019,38;350987669042;33.620,06;3602529200098
2015-01-08;32.199,82;3480035703080;33.809,64;4161334482454;34.003,17;3846402901863;33.329,78;255266784803;32.117,26;351821629653;33.742,73;3615347907509
2015-01-09;32.493,28;3506466396840;34.131,69;4193454461979;34.327,69;3874214761980;33.654,75;257773039873;32.431,54;360418209320;34.056,44;3643255675418
2015-01-10;32.493,28;3506466396840;34.131,69;4193454461979;34.327,69;3874214761980;33.654,75;257773039873;32.431,54;360418209320;34.056,44;3643255675418
2015-01-11;32.493,28;3506466396840;34.131,69;4193454461979;34.327,69;3874214761980;33.654,75;257773039873;32.431,54;360418209320;34.056,44;3643255675418
2015-01-12;32.500,56;3498034448928;34.132,32;4188844918229;34.343,63;3872156136486;33.663,88;257922165916;32.434,10;360465746125;34.061,07;3641582904179
2015-01-13;32.512,98;3499728126652;34.133,97;4191363613233;34.347,86;3876171799046;33.656,22;258437100431;32.442,74;360833813757;34.058,32;3642000942502
2015-01-14;32.617,82;3514810702448;34.232,97;4215282647641;34.455,93;3897560632095;33.736,68;260764226877;32.543,62;362996862150;34.153,56;3659676161001
2015-01-15;32.781,16;3535788004352;34.403,23;4242232342640;34.614,28;3919150805861;33.880,71;262240683333;32.681,47;361308268535;34.324,23;3677709314750
2015-01-16;32.691,43;3522712107875;34.318,71;4227170963826;34.527,04;3900375117766;33.779,73;261432614379;32.593,41;360064496964;34.226,08;3665467165925
2015-01-17;32.691,43;3522712107875;34.318,71;4227170963826;34.527,04;3900375117766;33.779,73;261432614379;32.593,41;360064496964;34.226,08;3665467165925
2015-01-18;32.691,43;3522712107875;34.318,71;4227170963826;34.527,04;3900375117766;33.779,73;261432614379;32.593,41;360064496964;34.226,08;3665467165925
2015-01-19;32.897,31;3543758213860;34.532,72;4253202711518;34.748,04;3925663683163;33.980,56;263102253218;32.800,15;362412350148;34.444,82;3689000340320
2015-01-20;32.978,30;3551008100173;34.614,98;4259467991348;34.824,26;3931643729573;34.066,19;263716710608;32.877,11;366948173663;34.530,57;3697418989922
2015-01-21;33.000,72;3552680523697;34.626,50;4259846714869;34.838,76;3932693835057;34.064,87;263583468682;32.872,49;367043763293;34.541,32;3697529337459
2015-01-22;33.248,38;3582239950157;34.890,32;4295507488376;35.099,58;3964259901095;34.315,80;265622524255;33.113,42;370222974368;34.799,13;3725413488608
2015-01-23;33.443,80;3609711124598;35.113,59;4324605123964;35.311,45;3990226390829;34.512,80;267260642381;33.310,24;372727873413;35.022,64;3749952865846
2015-01-24;33.443,80;3609711124598;35.113,59;4324605123964;35.311,45;3990226390829;34.512,80;267260642381;33.310,24;372727873413;35.022,64;3749952865846
2015-01-25;33.443,80;3609711124598;35.113,59;4324605123964;35.311,45;3990226390829;34.512,80;267260642381;33.310,24;372727873413;35.022,64;3749952865846
2015-01-26;33.557,77;3626497829140;35.227,56;4339076432304;35.430,93;4006032682764;34.628,19;268085895212;33.402,72;373648063942;35.130,21;3763040006632
2015-01-27;33.535,41;3638898631701;35.200,52;4359899877697;35.414,98;4033125819851;34.582,80;268891339665;33.376,01;374149453683;35.095,65;3773786598683
2015-01-28;33.391,36;3630535532503;35.049,83;4353610942871;35.263,90;4029909407872;34.432,54;268432226225;33.238,47;373042459986;34.933,58;3767642932904
2015-01-29;33.227,85;3614548608352;34.873,39;4336623303624;35.079,63;4014381617639;34.268,18;267361132447;33.081,76;371337696463;34.756,67;3754343415214
2015-01-30;33.354,13;3620998711893;35.017,33;4345095803285;35.219,60;4019727484488;34.374,19;268058726854;33.194,87;372066779206;34.898,48;3760776499916
2015-01-31;33.354,13;3620998711893;35.017,33;4345095803285;35.219,60;4019727484488;34.374,19;268058726854;33.194,87;372066779206;34.898,48;3760776499916
2015-02-01;33.354,13;3620998711893;35.017,33;4345095803285;35.219,60;4019727484488;34.374,19;268058726854;33.194,87;372066779206;34.898,48;3760776499916
2015-02-02;33.309,96;3609394480407;34.959,86;4341156874372;35.157,89;4004612891948;34.334,92;267808497296;33.145,92;367538332062;34.846,86;3759237605312
2015-02-03;33.450,24;3625114182205;35.119,08;4359052279690;35.325,42;4024255143152;34.499,60;269388422691;33.296,37;369162437949;35.009,46;3776213653708
2015-02-04;33.538,65;3634913642232;35.220,91;4368694281816;35.426,14;4034184217471;34.624,59;270255548349;33.405,20;370239035797;35.104,64;3785102107242
2015-02-05;33.585,19;3639741693690;35.256,51;4372579435088;35.468,08;4037058550449;34.692,27;270873460396;33.440,55;372875271443;35.142,25;3788526639649
2015-02-06;33.595,20;3640909083590;35.272,20;4373861878263;35.485,46;4035042294744;34.708,67;270872935997;33.459,64;373254777922;35.152,67;3789902582028
2015-02-07;33.595,20;3640909083590;35.272,20;4373861878263;35.485,46;4035042294744;34.708,67;270872935997;33.459,64;373254777922;35.152,67;3789902582028
2015-02-08;33.595,20;3640909083590;35.272,20;4373861878263;35.485,46;4035042294744;34.708,67;270872935997;33.459,64;373254777922;35.152,67;3789902582028
2015-02-09;33.456,03;3628132497909;35.128,16;4360679593416;35.329,83;4023010170209;34.547,91;270047233680;33.323,80;371968112238;35.011,55;3777586478461
2015-02-10;33.412,52;3625786052935;35.079,93;4359278099766;35.270,75;4017695716548;34.506,11;270014023266;33.274,82;371575512446;34.973,99;3776022394083
2015-02-11;33.500,31;3638422518884;35.171,85;4376103192089;35.353,08;4032561889525;34.585,70;271482798994;33.355,38;372835138663;35.056,32;3787169087307
2015-02-12;33.534,38;3646794316610;35.209,47;4390378264989;35.380,50;4041741319682;34.602,99;273331733826;33.367,41;374078312836;35.089,03;3796708557071
2015-02-13;33.721,82;3673550833144;35.391,58;4416169292274;35.584,03;4072864265669;34.814,88;275671809758;33.554,28;376733740854;35.279,90;3822108833581
2015-02-14;33.721,82;3673550833144;35.391,58;4416169292274;35.584,03;4072864265669;34.814,88;275671809758;33.554,28;376733740854;35.279,90;3822108833581
2015-02-15;33.721,82;3673550833144;35.391,58;4416169292274;35.584,03;4072864265669;34.814,88;275671809758;33.554,28;376733740854;35.279,90;3822108833581
2015-02-16;33.634,71;3663231125843;35.316,77;4415137277739;35.500,71;4067995856047;34.745,79;275043482234;33.512,64;372027554119;35.194,34;3808707754391
2015-02-17;33.660,24;3669016134630;35.351,52;4422815415757;35.534,90;4074529404747;34.781,30;275796073945;33.540,82;372704064617;35.230,26;3815660911142
2015-02-18;33.655,68;3700039389928;35.340,59;4510330505548;35.527,11;4174575609067;34.779,71;282369980155;33.532,15;378480371847;35.226,28;3833656113152
2015-02-19;33.742,00;3740591499465;35.430,13;4589944324357;35.617,71;4262147495657;34.860,45;288962596886;33.607,45;382397198152;35.313,42;3865037588326
2015-02-20;33.772,54;3758189461036;35.453,68;4627788653476;35.644,56;4297584542418;34.895,36;291839332238;33.635,98;384075465482;35.334,69;3876405083498
2015-02-21;33.772,54;3758189461036;35.453,68;4627788653476;35.644,56;4297584542418;34.895,36;291839332238;33.635,98;384075465482;35.334,69;3876405083498
2015-02-22;33.772,54;3758189461036;35.453,68;4627788653476;35.644,56;4297584542418;34.895,36;291839332238;33.635,98;384075465482;35.334,69;3876405083498
2015-02-23;33.693,95;3753482211193;35.374,88;4628341990310;35.559,94;4300031986103;34.817,53;292257364861;33.584,55;383982591233;35.252,36;3870609424251
2015-02-24;33.874,93;3778028336476;35.556,37;4660711267438;35.742,53;4329209022260;34.991,19;294185409265;33.735,26;386273821359;35.430,79;3893563186609
2015-02-25;33.992,30;3793573596705;35.688,84;4682640668611;35.862,98;4347253336535;35.107,87;295321928676;33.837,69;387645155436;35.563,11;3909532472673
2015-02-26;33.882,06;3782145033248;35.569,00;4669922871890;35.749,70;4333520852921;34.988,52;294481268085;33.749,97;386872738556;35.450,33;3897665331308
2015-02-27;33.807,69;3767784258913;35.498,79;4658835043679;35.673,92;4318841832718;34.901,11;293527114322;33.679,12;385515158628;35.374,46;3882592614251
2015-02-28;33.807,69;3767784258913;35.498,79;4658835043679;35.673,92;4318841832718;34.901,11;293527114322;33.679,12;385515158628;35.374,46;3882592614251
2015-03-01;33.807,69;3767784258913;35.498,79;4658835043679;35.673,92;4318841832718;34.901,11;293527114322;33.679,12;385515158628;35.374,46;3882592614251
2015-03-02;33.858,35;3771810359197;35.552,76;4675868408085;35.727,12;4325779497134;34.956,26;294495440535;33.718,47;382323240828;35.436,04;3889200125758
2015-03-03;33.859,15;3771757890392;35.543,02;4678017017345;35.720,49;4326914601943;34.940,66;294616646418;33.712,30;386933311338;35.421,34;3889398040142
2015-03-04;33.801,70;3764361511310;35.483,71;4674224695433;35.662,72;4321055102076;34.897,42;294198215559;33.672,13;386430691516;35.361,83;3883912568705
2015-03-05;33.736,01;3758072383012;35.426,70;4670069473673;35.589,71;4312783922532;34.819,93;293625795375;33.598,40;385686290759;35.293,79;3876847035219
2015-03-06;33.681,88;3752481531623;35.375,66;4665591516850;35.528,00;4306421736643;34.749,63;293139215879;33.540,26;385085806473;35.236,10;3871302485665
2015-03-07;33.681,88;3752481531623;35.375,66;4665591516850;35.528,00;4306421736643;34.749,63;293139215879;33.540,26;385085806473;35.236,10;3871302485665
2015-03-08;33.681,88;3752481531623;35.375,66;4665591516850;35.528,00;4306421736643;34.749,63;293139215879;33.540,26;385085806473;35.236,10;3871302485665
2015-03-09;33.729,75;3759313769307;35.427,33;4674153286785;35.579,01;4312031462968;34.793,88;293870912037;33.565,41;385350218782;35.278,34;3876725691700
2015-03-10;33.738,61;3761505647787;35.434,91;4675704619715;35.576,16;4311027364778;34.795,35;294188491516;33.572,99;385344375847;35.284,75;3877635828090
2015-03-11;33.610,41;3749048186455;35.287,40;4660130271683;35.419,11;4293916646860;34.643,61;293842882852;33.418,98;383835406122;35.143,61;3863691518709
2015-03-12;33.752,15;3765207817855;35.439,74;4683375226820;35.565,88;4309026308942;34.771,74;295852559055;33.514,92;384666233273;35.299,01;3882982121789
2015-03-13;33.819,70;3775263470680;35.508,93;4689568425208;35.637,87;4317035060271;34.857,49;297013874525;33.599,44;386063390946;35.358,64;3888222411206
2015-03-14;33.819,70;3775263470680;35.508,93;4689568425208;35.637,87;4317035060271;34.857,49;297013874525;33.599,44;386063390946;35.358,64;3888222411206
2015-03-15;33.819,70;3775263470680;35.508,93;4689568425208;35.637,87;4317035060271;34.857,49;297013874525;33.599,44;386063390946;35.358,64;3888222411206
2015-03-16;33.874,70;3782146846065;35.556,46;4698586477441;35.674,03;4322508492115;34.888,95;297083083466;33.620,88;382805053439;35.399,96;3887510347795
2015-03-17;34.044,89;3804014910915;35.741,42;4725578944624;35.854,52;4347441569925;35.078,18;299250649522;33.798,12;385336047013;35.570,29;3908328378964
2015-03-18;34.105,64;3810994458835;35.809,46;4734660015634;35.929,75;4358483572324;35.147,11;299666038893;33.867,49;386235673385;35.644,93;3916536041010
2015-03-19;34.395,89;3843220617859;36.126,26;4776027156863;36.252,76;4396687388152;35.484,32;302606333482;34.138,99;395829445812;35.960,69;3951837062628
2015-03-20;34.284,44;3835231056528;36.000,35;4763589194038;36.123,24;4386164161464;35.340,65;301605834050;34.033,07;394958258254;35.837,33;3939234020308
2015-03-21;34.284,44;3835231056528;36.000,35;4763589194038;36.123,24;4386164161464;35.340,65;301605834050;34.033,07;394958258254;35.837,33;3939234020308
2015-03-22;34.284,44;3835231056528;36.000,35;4763589194038;36.123,24;4386164161464;35.340,65;301605834050;34.033,07;394958258254;35.837,33;3939234020308
2015-03-23;34.349,81;3844755823649;36.060,46;4774271199882;36.195,48;4397176467721;35.433,79;302427666323;34.117,10;396445496497;35.901,56;3947944045031
2015-03-24;34.041,13;3859370491433;35.737,30;4810716131623;35.875,22;4488845537672;35.109,57;308838813328;33.843,46;397973943036;35.582,74;3948867947918
2015-03-25;33.898,09;3887934788997;35.606,52;4931165664777;35.734,73;4595386994828;34.958,75;314901196212;33.709,00;400600223951;35.436,45;3965829163198
2015-03-26;33.608,51;3873453814955;35.302,48;4931680128775;35.435,62;4593632902261;34.651,07;315231647107;33.445,34;398965123188;35.116,26;3942941565253
2015-03-27;33.462,08;3870792704045;35.161,89;4942444851830;35.292,38;4599158203681;34.500,47;315816343164;33.307,83;398500934435;34.968,61;3939650742381
2015-03-28;33.462,08;3870792704045;35.161,89;4942444851830;35.292,38;4599158203681;34.500,47;315816343164;33.307,83;398500934435;34.968,61;3939650742381
2015-03-29;33.462,08;3870792704045;35.161,89;4942444851830;35.292,38;4599158203681;34.500,47;315816343164;33.307,83;398500934435;34.968,61;3939650742381
2015-03-30;33.601,94;3889562285123;35.305,45;4968392537419;35.444,91;4621499886586;34.662,26;317515484264;33.442,53;400299285562;35.108,28;3957928954507
2015-03-31;33.989,89;3928038299340;35.720,65;5019435280990;35.845,52;4665292752275;35.065,99;321386521335;33.780,42;403617303663;35.517,63;3996576271232
2015-04-01;33.927,59;3901920266338;35.658,42;5024901988418;35.786,18;4654697941938;34.998,84;320006775207;33.713,30;398951570032;35.459,23;3993441387249
2015-04-02;33.682,24;3873701935134;35.394,55;4986777774071;35.535,28;4622185590510;34.735,85;317480353910;33.487,83;396263327661;35.195,52;3963966464347
2015-04-03;33.682,24;3873701935134;35.394,55;4986777774071;35.535,28;4622185590510;34.735,85;317480353910;33.487,83;396263327661;35.195,52;3963966464347
2015-04-04;33.682,24;3873701935134;35.394,55;4986777774071;35.535,28;4622185590510;34.735,85;317480353910;33.487,83;396263327661;35.195,52;3963966464347
2015-04-05;33.682,24;3873701935134;35.394,55;4986777774071;35.535,28;4622185590510;34.735,85;317480353910;33.487,83;396263327661;35.195,52;3963966464347
2015-04-06;33.742,00;3880455057201;35.449,95;4998430614288;35.597,46;4631675022693;34.799,60;318078850627;33.548,78;401865180510;35.253,32;3970279649779
2015-04-07;33.747,63;3881018394737;35.465,96;5002002810759;35.605,83;4632193543087;34.816,46;318267334242;33.568,31;402126984461;35.266,15;3972420712412
2015-04-08;33.810,10;3888473437096;35.522,22;5010241881452;35.657,33;4637836136906;34.853,90;318658698199;33.611,11;402457590912;35.335,48;3980470494407
2015-04-09;34.108,64;3922587297244;35.841,04;5057240564573;35.975,24;4680571403954;35.176,18;321727303194;33.906,37;405912658481;35.658,78;4017769345100
2015-04-10;34.382,28;3954820973954;36.144,11;5102204172995;36.270,77;4720860212422;35.456,57;324278108194;34.142,26;408969616817;35.951,87;4050878267805
2015-04-11;34.382,28;3954820973954;36.144,11;5102204172995;36.270,77;4720860212422;35.456,57;324278108194;34.142,26;408969616817;35.951,87;4050878267805
2015-04-12;34.382,28;3954820973954;36.144,11;5102204172995;36.270,77;4720860212422;35.456,57;324278108194;34.142,26;408969616817;35.951,87;4050878267805
2015-04-13;34.760,04;4000735436726;36.526,68;5161204469311;36.662,20;4775937870873;35.863,18;328731291768;34.490,73;413382103601;36.333,99;4095528764226
2015-04-14;34.882,95;4021751522710;36.643,53;5192024460177;36.799,17;4802906059331;35.986,99;332206587833;34.592,47;415242031005;36.458,98;4117292178549
2015-04-15;34.521,01;3985064161982;36.287,96;5160358533873;36.419,25;4770266143248;35.619,41;330048327106;34.281,66;409040409847;36.099,82;4076060780840
2015-04-16;34.699,36;4006439962125;36.483,64;5190799831886;36.605,51;4797510976907;35.814,46;332102725011;34.437,67;411185824673;36.301,96;4102698527750
2015-04-17;34.588,42;3996099378954;36.365,58;5177919640930;36.509,04;4786870631784;35.718,30;331634125155;34.355,92;417234832694;36.189,85;4090879121912
2015-04-18;34.588,42;3996099378954;36.365,58;5177919640930;36.509,04;4786870631784;35.718,30;331634125155;34.355,92;417234832694;36.189,85;4090879121912
2015-04-19;34.588,42;3996099378954;36.365,58;5177919640930;36.509,04;4786870631784;35.718,30;331634125155;34.355,92;417234832694;36.189,85;4090879121912
2015-04-20;34.316,37;3964886185418;36.063,79;5136520412083;36.232,16;4753381014248;35.452,41;329728658674;34.121,97;414861494537;35.901,31;4058656691355
2015-04-21;34.429,18;3977531753697;36.194,95;5155536304661;36.335,46;4769123070094;35.566,00;331027367078;34.216,25;416232675287;36.018,89;4072602232332
2015-04-22;34.572,17;3991331015994;36.346,82;5176511883542;36.498,86;4788987089084;35.715,62;332494115177;34.346,07;418090778717;36.174,78;4090273582437
2015-04-23;34.757,16;4003901402001;36.538,26;5198388770497;36.691,28;4804793266369;35.902,29;333795438608;34.513,88;419798310256;36.380,50;4108738307336
2015-04-24;34.784,50;3996931894514;36.572,07;5201084375581;36.716,96;4806344996470;35.935,19;334242971498;34.542,16;420373483538;36.410,82;4109829736068
2015-04-25;34.784,50;3996931894514;36.572,07;5201084375581;36.716,96;4806344996470;35.935,19;334242971498;34.542,16;420373483538;36.410,82;4109829736068
2015-04-26;34.784,50;3996931894514;36.572,07;5201084375581;36.716,96;4806344996470;35.935,19;334242971498;34.542,16;420373483538;36.410,82;4109829736068
2015-04-27;34.728,45;3990146670016;36.509,29;5192791127332;36.664,91;4800081704386;35.875,66;333702350142;34.505,28;419916365687;36.363,04;4103519610768
2015-04-28;34.713,28;3986053578599;36.485,05;5189402184739;36.648,38;4797552703076;35.861,68;333567367166;34.488,89;419629125475;36.347,10;4099526253836
2015-04-29;34.541,27;3966257034271;36.299,70;5164072886506;36.462,45;4776818909131;35.681,84;332041674672;34.343,84;418280628478;36.172,97;4079919491213
2015-04-30;34.373,22;3942532674253;36.122,89;5133886459735;36.291,94;4748163313205;35.527,32;330639044794;34.198,22;415847785044;35.989,10;4045546278569
2015-05-01;34.373,22;3942532674253;36.122,89;5133886459735;36.291,94;4748163313205;35.527,32;330639044794;34.198,22;415847785044;35.989,10;4045546278569
2015-05-02;34.373,22;3942532674253;36.122,89;5133886459735;36.291,94;4748163313205;35.527,32;330639044794;34.198,22;415847785044;35.989,10;4045546278569
2015-05-03;34.373,22;3942532674253;36.122,89;5133886459735;36.291,94;4748163313205;35.527,32;330639044794;34.198,22;415847785044;35.989,10;4045546278569
2015-05-04;34.408,49;3936434273354;36.169,59;5155209380528;36.328,57;4751887146216;35.560,39;330627878563;34.216,98;410989376881;36.027,02;4050129974580
2015-05-05;34.602,33;3964548004234;36.375,09;5186777273057;36.533,09;4779680941340;35.776,01;333513069351;34.388,48;413046214803;36.222,08;4073167575561
2015-05-06;34.345,20;3937432897239;36.094,39;5147193203206;36.270,92;4745441532574;35.515,93;331380959556;34.158,89;415076048709;35.955,74;4044445689703
2015-05-07;34.114,21;3910833106551;35.850,90;5113066255439;36.028,36;4714709863013;35.276,97;329350217011;33.955,27;412771220676;35.708,38;4016770183096
2015-05-08;34.099,07;3911715495923;35.838,85;5113971659392;36.004,20;4714303093098;35.248,55;329434927017;33.923,89;412718779813;35.701,02;4016924353786
2015-05-09;34.099,07;3911715495923;35.838,85;5113971659392;36.004,20;4714303093098;35.248,55;329434927017;33.923,89;412718779813;35.701,02;4016924353786
2015-05-10;34.099,07;3911715495923;35.838,85;5113971659392;36.004,20;4714303093098;35.248,55;329434927017;33.923,89;412718779813;35.701,02;4016924353786
2015-05-11;34.187,24;3919998460942;35.960,40;5132657134094;36.110,68;4729429082659;35.360,79;330655249870;34.036,29;414122205653;35.830,38;4032917805693
2015-05-12;34.212,28;3921083290642;35.970,84;5138537997375;36.148,58;4737531157757;35.376,91;331377898624;34.058,64;414571478357;35.844,38;4035772800510
