
Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2014-05-20;24.530,61;3131699446627;25.722,04;2360094203332;25.715,55;3329699903572;24.936,63;110013901034;24.242,30;528348450661;24.323,75;4599751819855
2014-05-21;24.530,61;3131699446627;25.722,04;2360094203332;25.715,55;3329699903572;24.936,63;110013901034;24.242,30;528348450661;24.323,75;4599751819855
2014-05-22;24.555,62;3134790226452;25.748,56;2362172252926;25.752,98;3334694824642;24.958,01;110032957742;24.268,68;528771561796;24.352,65;4605404402395
2014-05-23;24.615,46;3142889529113;25.809,95;2368610364468;25.820,64;3344184804345;24.995,84;110332932425;24.326,56;530073330524;24.432,09;4619562135995
2014-05-24;24.615,46;3142889529113;25.809,95;2368610364468;25.820,64;3344184804345;24.995,84;110332932425;24.326,56;530073330524;24.432,09;4619562135995
2014-05-25;24.615,46;3142889529113;25.809,95;2368610364468;25.820,64;3344184804345;24.995,84;110332932425;24.326,56;530073330524;24.432,09;4619562135995
2014-05-26;24.690,99;3151323115837;25.892,81;2375981085066;25.895,71;3353376474523;25.065,38;110456809466;24.403,28;532052734830;24.506,48;4634443863956
2014-05-27;24.701,59;3153018409916;25.900,83;2377280718898;25.908,17;3354927855200;25.080,08;110580108213;24.416,21;532259422271;24.519,44;4636525010930
2014-05-28;24.742,49;3159003766072;25.938,15;2380852137466;25.944,53;3360612050580;25.103,92;110762152756;24.449,76;533080713147;24.559,76;4644027035326
2014-05-29;24.717,71;3153239368968;25.917,03;2379547673140;25.925,99;3358439647731;25.088,23;110721194672;24.422,17;532480992160;24.524,18;4637481902222
2014-05-30;24.711,35;3175408427104;25.918,37;2391179892507;25.921,17;3381729603464;25.081,54;110901479118;24.412,75;536299489701;24.515,24;4674961125527
2014-05-31;24.711,35;3175408427104;25.918,37;2391179892507;25.921,17;3381729603464;25.081,54;110901479118;24.412,75;536299489701;24.515,24;4674961125527
2014-06-01;24.711,35;3175408427104;25.918,37;2391179892507;25.921,17;3381729603464;25.081,54;110901479118;24.412,75;536299489701;24.515,24;4674961125527
2014-06-02;24.749,73;3180723596480;25.962,68;2393329944756;25.971,86;3386685566671;25.110,72;111048553537;24.455,33;536728809778;24.559,08;4680951672815
2014-06-03;24.753,42;3179531499739;25.973,27;2394064087618;25.978,74;3388090987549;25.107,42;111975696474;24.455,57;535999040392;24.558,72;4679679144435
2014-06-04;24.784,77;3181414405087;26.029,88;2398727038440;25.999,12;3391025576325;25.120,46;112076606764;24.479,51;536451334698;24.585,11;4683628238118
2014-06-05;24.808,78;3183091986912;26.054,36;2398974008376;26.024,10;3393165578378;25.146,17;112217930318;24.503,33;537388846666;24.610,53;4689439806131
2014-06-06;24.837,49;3186877786426;26.083,62;2400970665298;26.048,99;3389208443965;25.179,32;112345016881;24.532,72;538107040871;24.647,28;4695838776227
2014-06-07;24.837,49;3186877786426;26.083,62;2400970665298;26.048,99;3389208443965;25.179,32;112345016881;24.532,72;538107040871;24.647,28;4695838776227
2014-06-08;24.837,49;3186877786426;26.083,62;2400970665298;26.048,99;3389208443965;25.179,32;112345016881;24.532,72;538107040871;24.647,28;4695838776227
2014-06-09;24.862,34;3189654711106;26.119,43;2404436246876;26.083,39;3393493403758;25.204,58;112698285324;24.558,25;538693749424;24.669,42;4698141208733
2014-06-10;24.881,58;3191704388061;26.133,29;2405732951798;26.107,51;3396248173940;25.211,55;112984189213;24.570,53;538804860478;24.689,68;4702423194982
2014-06-11;24.919,09;3197487130159;26.168,35;2408632047253;26.151,12;3402494380755;25.229,10;113194912265;24.607,23;539696725729;24.723,07;4707444739225
2014-06-12;24.916,44;3197543132262;26.166,02;2406280503621;26.145,86;3402982192918;25.222,35;113440300670;24.605,59;539965221595;24.717,15;4707294357681
2014-06-13;24.900,22;3189247520706;26.146,68;2405366022895;26.130,52;3403976544130;25.210,52;113713411914;24.588,13;537532841317;24.698,54;4701741852312
2014-06-14;24.900,22;3189247520706;26.146,68;2405366022895;26.130,52;3403976544130;25.210,52;113713411914;24.588,13;537532841317;24.698,54;4701741852312
2014-06-15;24.900,22;3189247520706;26.146,68;2405366022895;26.130,52;3403976544130;25.210,52;113713411914;24.588,13;537532841317;24.698,54;4701741852312
2014-06-16;24.924,47;3193275631207;26.174,05;2408950667852;26.148,31;3406811202912;25.241,56;114067072880;24.606,81;538218123136;24.723,41;4706539487807
2014-06-17;24.945,33;3194033229900;26.201,65;2412954759243;26.173,58;3411055368016;25.256,62;115034621378;24.626,19;538174637760;24.736,66;4705055223224
2014-06-18;24.968,47;3196575746895;26.228,10;2414735642165;26.197,20;3415042417885;25.275,69;115126961949;24.643,72;539095815665;24.757,28;4704375133204
2014-06-19;24.987,79;3197793192668;26.250,23;2417304852162;26.218,31;3418818799994;25.294,14;115199336433;24.665,94;539517653030;24.781,95;4707149207837
2014-06-20;25.003,05;3200463771532;26.259,96;2418808459564;26.238,20;3421178972489;25.318,26;115382659968;24.685,39;540125050949;24.810,12;4712691987445
2014-06-21;25.003,05;3200463771532;26.259,96;2418808459564;26.238,20;3421178972489;25.318,26;115382659968;24.685,39;540125050949;24.810,12;4712691987445
2014-06-22;25.003,05;3200463771532;26.259,96;2418808459564;26.238,20;3421178972489;25.318,26;115382659968;24.685,39;540125050949;24.810,12;4712691987445
2014-06-23;25.012,06;3201570188094;26.279,82;2420815385854;26.257,99;3423584065252;25.319,76;115550296236;24.695,85;540376538060;24.819,28;4712871100903
2014-06-24;24.970,65;3195763657536;26.232,67;2417072601450;26.216,19;3418459425308;25.278,15;115484949211;24.652,79;539381614610;24.775,68;4703779075989
2014-06-25;24.941,60;3192969367175;26.203,18;2414244715343;26.189,02;3414960440054;25.251,05;115401737814;24.625,17;538910797640;24.751,19;4701807894184
2014-06-26;24.952,96;3193922657429;26.218,94;2414776916146;26.203,35;3417137602682;25.258,99;115433070698;24.635,04;539113643754;24.756,42;4703158299512
2014-06-27;24.959,89;3193879465449;26.235,75;2417081231819;26.212,03;3419184770547;25.261,07;115504905620;24.639,98;539230833045;24.766,12;4707093907176
2014-06-28;24.959,89;3193879465449;26.235,75;2417081231819;26.212,03;3419184770547;25.261,07;115504905620;24.639,98;539230833045;24.766,12;4707093907176
2014-06-29;24.959,89;3193879465449;26.235,75;2417081231819;26.212,03;3419184770547;25.261,07;115504905620;24.639,98;539230833045;24.766,12;4707093907176
2014-06-30;24.991,81;3222741037808;26.270,24;2433743812186;26.251,14;3450593489168;25.285,67;115828152725;24.673,26;544271198311;24.802,87;4753345506883
2014-07-01;25.030,53;3227382201684;26.307,75;2438227449743;26.283,38;3452810650830;25.327,26;117783065610;24.713,19;544645355113;24.832,60;4755897296826
2014-07-02;25.051,41;3230977183541;26.333,86;2440409985529;26.306,08;3456384811831;25.347,36;118001537435;24.733,42;544749048807;24.856,87;4757740649955
2014-07-03;25.072,50;3232706026976;26.357,21;2441521781244;26.327,57;3457776091695;25.355,90;118349851254;24.750,34;545614604076;24.875,16;4760291902346
2014-07-04;25.070,42;3230573466522;26.360,11;2440594028623;26.327,83;3458264420292;25.361,23;118556606756;24.747,97;545559655233;24.878,54;4760123371989
2014-07-05;25.070,42;3230573466522;26.360,11;2440594028623;26.327,83;3458264420292;25.361,23;118556606756;24.747,97;545559655233;24.878,54;4760123371989
2014-07-06;25.070,42;3230573466522;26.360,11;2440594028623;26.327,83;3458264420292;25.361,23;118556606756;24.747,97;545559655233;24.878,54;4760123371989
2014-07-07;25.055,89;3227558385734;26.350,08;2440025145010;26.315,53;3455786935104;25.343,28;118441372026;24.734,86;545259053174;24.869,49;4758737469205
2014-07-08;25.067,17;3228449358311;26.360,96;2441867536768;26.333,19;3450182425504;25.363,44;118485204303;24.752,32;545679244725;24.879,75;4758412187316
2014-07-09;25.083,47;3230952991886;26.367,98;2442295591125;26.345,27;3452318878813;25.371,65;118566521143;24.766,05;546047616573;24.892,20;4760860868433
2014-07-10;25.113,31;3234754694161;26.404,46;2442590203204;26.380,35;3455882998217;25.403,47;118792443581;24.798,66;544341228200;24.926,53;4766008635821
2014-07-11;25.096,76;3224270128177;26.396,16;2442226334845;26.363,83;3454336587266;25.384,21;118845954726;24.784,23;544070094512;24.922,55;4762040112573
2014-07-12;25.096,76;3224270128177;26.396,16;2442226334845;26.363,83;3454336587266;25.384,21;118845954726;24.784,23;544070094512;24.922,55;4762040112573
2014-07-13;25.096,76;3224270128177;26.396,16;2442226334845;26.363,83;3454336587266;25.384,21;118845954726;24.784,23;544070094512;24.922,55;4762040112573
2014-07-14;25.114,36;3227003045697;26.411,22;2446424364707;26.382,62;3458021750874;25.407,35;119195444672;24.801,35;544753971503;24.940,39;4766234166146
2014-07-15;25.154,58;3235667566628;26.445,97;2453873494043;26.421,32;3465547240693;25.433,10;120993948328;24.836,34;544986007175;24.967,48;4770211534793
2014-07-16;25.154,58;3235667566628;26.445,97;2453873494043;26.421,32;3465547240693;25.433,10;120993948328;24.836,34;544986007175;24.967,48;4770211534793
2014-07-17;25.206,29;3242382770210;26.493,69;2458223473447;26.475,56;3472129819800;25.479,28;120579047742;24.885,33;546173376026;25.010,06;4778531560643
2014-07-18;25.236,34;3246318021384;26.525,73;2461729758403;26.505,43;3475982266635;25.515,95;120831328465;24.917,42;547442930750;25.034,85;4776479529444
2014-07-19;25.236,34;3246318021384;26.525,73;2461729758403;26.505,43;3475982266635;25.515,95;120831328465;24.917,42;547442930750;25.034,85;4776479529444
2014-07-20;25.236,34;3246318021384;26.525,73;2461729758403;26.505,43;3475982266635;25.515,95;120831328465;24.917,42;547442930750;25.034,85;4776479529444
2014-07-21;25.296,78;3254872520105;26.580,81;2466566228086;26.562,80;3483278748406;25.556,58;121031173229;24.966,92;548463379660;25.093,25;4789093594861
2014-07-22;25.274,12;3251216757026;26.544,84;2463807396830;26.543,84;3481783329763;25.528,86;120896428916;24.940,08;547901310671;25.074,14;4784611192464
2014-07-23;25.289,08;3254380416217;26.557,54;2464546966748;26.555,87;3482913997590;25.546,10;121049048540;24.948,00;548453811195;25.088,96;4788722124451
2014-07-24;25.349,44;3261118085066;26.609,82;2468588998256;26.618,16;3490307584473;25.590,09;121170122486;24.998,64;549461539347;25.157,01;4800967317736
2014-07-25;25.353,71;3262426653373;26.613,12;2469034594582;26.621,36;3490360953425;25.596,75;121222257631;25.003,77;549585198628;25.167,76;4802876639101
2014-07-26;25.353,71;3262426653373;26.613,12;2469034594582;26.621,36;3490360953425;25.596,75;121222257631;25.003,77;549585198628;25.167,76;4802876639101
2014-07-27;25.353,71;3262426653373;26.613,12;2469034594582;26.621,36;3490360953425;25.596,75;121222257631;25.003,77;549585198628;25.167,76;4802876639101
2014-07-28;25.344,52;3261084549798;26.605,23;2469277899573;26.615,63;3489864302835;25.597,56;121289045963;24.995,01;549389290434;25.156,11;4800818077929
2014-07-29;25.348,79;3263867657776;26.614,61;2470790479297;26.616,96;3489821920507;25.582,71;121316917689;24.995,58;549619097015;25.159,44;4804058896852
2014-07-30;25.377,17;3264200013877;26.639,04;2472114470091;26.639,99;3492497063268;25.616,79;121415991051;25.023,14;550222421947;25.183,28;4808492936793
2014-07-31;25.432,09;3296138766079;26.702,67;2490293840007;26.695,94;3525931413898;25.672,58;121974261307;25.077,07;555195613557;25.229,37;4861845023282
2014-08-01;25.374,81;3285713803280;26.650,77;2486110761676;26.642,04;3517697047627;25.616,85;122452693562;25.027,83;553195569159;25.173,56;4846525815572
2014-08-02;25.374,81;3285713803280;26.650,77;2486110761676;26.642,04;3517697047627;25.616,85;122452693562;25.027,83;553195569159;25.173,56;4846525815572
2014-08-03;25.374,81;3285713803280;26.650,77;2486110761676;26.642,04;3517697047627;25.616,85;122452693562;25.027,83;553195569159;25.173,56;4846525815572
2014-08-04;25.349,31;3281053014708;26.624,81;2483566322856;26.614,33;3512075698724;25.601,07;122644271814;25.005,19;552434367719;25.150,89;4838967025892
2014-08-05;25.376,19;3283385865680;26.657,05;2486665660695;26.643,89;3514414760798;25.621,23;122762024053;25.033,46;554013859457;25.182,18;4844402990007
2014-08-06;25.415,33;3287352964776;26.703,09;2491955742230;26.682,42;3519471579959;25.652,83;122969546490;25.077,62;555009117190;25.210,98;4850901694128
2014-08-07;25.433,43;3289347290394;26.724,27;2489519986017;26.697,96;3519434794165;25.668,33;122819478048;25.091,44;555349231570;25.211,07;4850513535309
2014-08-08;25.449,58;3289883335309;26.731,26;2487676284340;26.711,43;3511407366056;25.670,84;122756493111;25.101,34;555535288667;25.234,80;4854678857138
2014-08-09;25.449,58;3289883335309;26.731,26;2487676284340;26.711,43;3511407366056;25.670,84;122756493111;25.101,34;555535288667;25.234,80;4854678857138
2014-08-10;25.449,58;3289883335309;26.731,26;2487676284340;26.711,43;3511407366056;25.670,84;122756493111;25.101,34;555535288667;25.234,80;4854678857138
2014-08-11;25.471,97;3283107258304;26.756,07;2486777028496;26.735,33;3512614559067;25.676,20;122675277292;25.115,96;555837522543;25.250,73;4856539984175
2014-08-12;25.526,09;3289340577854;26.801,69;2492434378987;26.791,95;3518236468276;25.728,11;122816304675;25.156,83;554507359007;25.295,90;4861117345735
2014-08-13;25.567,53;3295200084463;26.849,66;2497431046711;26.837,39;3525404643786;25.761,06;123580293399;25.195,61;555864928079;25.333,16;4868488163453
2014-08-14;25.655,36;3308314307421;26.945,70;2507770130394;26.935,12;3541414793658;25.832,94;124125285608;25.279,09;557904062672;25.410,64;4879677692442
2014-08-15;25.655,36;3308314307421;26.945,70;2507770130394;26.935,12;3541414793658;25.832,94;124125285608;25.279,09;557904062672;25.410,64;4879677692442
2014-08-16;25.655,36;3308314307421;26.945,70;2507770130394;26.935,12;3541414793658;25.832,94;124125285608;25.279,09;557904062672;25.410,64;4879677692442
2014-08-17;25.655,36;3308314307421;26.945,70;2507770130394;26.935,12;3541414793658;25.832,94;124125285608;25.279,09;557904062672;25.410,64;4879677692442
2014-08-18;25.719,35;3316889651740;27.020,29;2517528253268;26.999,75;3549719229415;25.890,35;125230208260;25.333,99;558976610009;25.460,51;4886016148012
2014-08-19;25.746,51;3320630769556;27.048,31;2519813473726;27.032,04;3554098997322;25.921,28;125226151501;25.360,53;559445674961;25.490,20;4889739145929
2014-08-20;25.862,44;3336504028385;27.178,83;2531925488596;27.147,76;3569276630484;25.988,16;125572914712;25.469,27;563785138558;25.639,31;4919369647012
2014-08-21;25.926,89;3344840007676;27.261,58;2540673259268;27.225,10;3579784806162;26.049,70;125892418134;25.534,39;564923345299;25.696,33;4929861972049
2014-08-22;26.027,83;3358316440967;27.363,19;2549296572921;27.334,78;3595062212063;26.154,88;126418820949;25.640,27;567680897143;25.838,75;4958617054167
2014-08-23;26.027,83;3358316440967;27.363,19;2549296572921;27.334,78;3595062212063;26.154,88;126418820949;25.640,27;567680897143;25.838,75;4958617054167
2014-08-24;26.027,83;3358316440967;27.363,19;2549296572921;27.334,78;3595062212063;26.154,88;126418820949;25.640,27;567680897143;25.838,75;4958617054167
2014-08-25;26.019,34;3357802624361;27.361,73;2550539399566;27.334,82;3592155711888;26.140,96;126418883618;25.630,64;567460831523;25.843,63;4958861556699
2014-08-26;26.034,32;3359682782695;27.384,62;2551886896153;27.352,89;3594478803292;26.154,21;126506870212;25.643,10;567632910613;25.872,32;4963767685708
2014-08-27;26.064,37;3363964897024;27.412,49;2553203547680;27.386,58;3598147073018;26.186,29;126541629094;25.674,38;568252941477;25.904,92;4969923182761
2014-08-28;26.121,00;3368163778809;27.459,65;2558170043500;27.423,10;3603428015580;26.246,79;126785353720;25.733,54;569763874850;25.976,20;4985460105928
2014-08-29;26.183,98;3405006089420;27.529,74;2580614379053;27.507,27;3648306784706;26.289,37;127130942261;25.799,00;575549068970;26.036,08;5046684547610
2014-08-30;26.183,98;3405006089420;27.529,74;2580614379053;27.507,27;3648306784706;26.289,37;127130942261;25.799,00;575549068970;26.036,08;5046684547610
2014-08-31;26.183,98;3405006089420;27.529,74;2580614379053;27.507,27;3648306784706;26.289,37;127130942261;25.799,00;575549068970;26.036,08;5046684547610
2014-09-01;26.176,31;3403216109661;27.518,59;2579652130564;27.498,47;3644174139455;26.270,57;126960320843;25.780,83;575152150699;26.027,47;5040114084889
2014-09-02;26.174,47;3400253076721;27.517,67;2580477878499;27.497,65;3641771702501;26.276,65;127481057408;25.774,92;574516618474;26.019,64;5036826294034
2014-09-03;26.225,19;3405378776944;27.570,34;2585340178623;27.542,34;3647478292568;26.328,94;127742285119;25.830,69;575710873554;26.068,04;5042305789734
2014-09-04;26.220,48;3404268036837;27.551,84;2583025463234;27.534,42;3644922659018;26.335,29;127719085964;25.825,93;575542778300;26.053,86;5038722750055
2014-09-05;26.152,94;3395339975533;27.469,89;2575042200095;27.457,81;3634238932284;26.326,54;127677605868;25.767,40;575938971080;25.941,20;5013179165175
2014-09-06;26.152,94;3395339975533;27.469,89;2575042200095;27.457,81;3634238932284;26.326,54;127677605868;25.767,40;575938971080;25.941,20;5013179165175
2014-09-07;26.152,94;3395339975533;27.469,89;2575042200095;27.457,81;3634238932284;26.326,54;127677605868;25.767,40;575938971080;25.941,20;5013179165175
2014-09-08;26.001,14;3375527846901;27.315,99;2560333113153;27.293,81;3602979380730;26.207,43;127187153671;25.628,32;572868058155;25.840,39;4992185357004
2014-09-09;25.973,45;3371866027571;27.297,96;2558352683634;27.267,28;3599062550095;26.200,46;126636076357;25.607,52;572444040740;25.826,80;4985280004570
2014-09-10;26.017,62;3373375265667;27.343,37;2558705497928;27.306,48;3604587865093;26.250,65;126933048818;25.656,13;571225232837;25.864,58;4984950788572
2014-09-11;25.976,29;3370348212109;27.322,06;2554570762713;27.277,24;3598892176451;26.213,99;126908207415;25.623,74;570570666481;25.829,04;4978378914463
2014-09-12;25.966,29;3372067798854;27.308,66;2554578177383;27.262,75;3596608099004;26.195,88;126896044016;25.607,18;570368720458;25.815,76;4976680322194
2014-09-13;25.966,29;3372067798854;27.308,66;2554578177383;27.262,75;3596608099004;26.195,88;126896044016;25.607,18;570368720458;25.815,76;4976680322194
2014-09-14;25.966,29;3372067798854;27.308,66;2554578177383;27.262,75;3596608099004;26.195,88;126896044016;25.607,18;570368720458;25.815,76;4976680322194
2014-09-15;25.885,25;3366405967920;27.213,31;2546398502545;27.196,45;3589790990980;26.147,53;126844506110;25.554,97;569324060201;25.737,51;4963035933417
2014-09-16;25.906,13;3371092295382;27.246,18;2549198906758;27.217,05;3590189859590;26.149,23;127405260465;25.574,49;569476886728;25.770,66;4970733756834
2014-09-17;25.906,12;3372123488101;27.248,31;2550415478385;27.203,93;3590110053204;26.158,00;127405896556;25.572,47;569468533293;25.769,34;4970195073994
2014-09-18;25.906,12;3372123488101;27.248,31;2550415478385;27.203,93;3590110053204;26.158,00;127405896556;25.572,47;569468533293;25.769,34;4970195073994
2014-09-19;25.906,12;3372123488101;27.248,31;2550415478385;27.203,93;3590110053204;26.158,00;127405896556;25.572,47;569468533293;25.769,34;4970195073994
2014-09-20;25.906,12;3372123488101;27.248,31;2550415478385;27.203,93;3590110053204;26.158,00;127405896556;25.572,47;569468533293;25.769,34;4970195073994
2014-09-21;25.906,12;3372123488101;27.248,31;2550415478385;27.203,93;3590110053204;26.158,00;127405896556;25.572,47;569468533293;25.769,34;4970195073994
2014-09-22;25.945,89;3377890600049;27.301,98;2556456871881;27.256,50;3598271809082;26.193,91;127568777990;25.619,91;572375169457;25.807,61;4977650274576
2014-09-23;25.958,73;3379674791130;27.319,61;2559048726128;27.289,74;3604211017156;26.215,20;127852898648;25.642,37;572804981164;25.832,86;4982884064577
2014-09-24;25.909,67;3375212825848;27.248,52;2551843188692;27.237,00;3597733351103;26.181,50;127665024841;25.599,68;572417636952;25.792,76;4975147189279
2014-09-25;25.912,91;3375817846900;27.269,77;2553813439409;27.227,96;3595054619281;26.174,72;127629482455;25.595,52;572346134315;25.789,41;4974288971769
2014-09-26;25.871,48;3371596213823;27.227,21;2551396018383;27.190,38;3590972566090;26.149,70;127624671523;25.566,88;571712799322;25.758,36;4968061052374
2014-09-27;25.871,48;3371596213823;27.227,21;2551396018383;27.190,38;3590972566090;26.149,70;127624671523;25.566,88;571712799322;25.758,36;4968061052374
2014-09-28;25.871,48;3371596213823;27.227,21;2551396018383;27.190,38;3590972566090;26.149,70;127624671523;25.566,88;571712799322;25.758,36;4968061052374
2014-09-29;25.869,94;3371502411508;27.235,44;2553617525311;27.186,86;3590760888518;26.124,85;127618447629;25.559,33;571943193988;25.763,91;4971460197182
2014-09-30;25.797,25;3390836286997;27.145,36;2559220919460;27.100,32;3611031294471;26.067,69;127827683628;25.493,25;575440404231;25.706,23;5010716274878
2014-10-01;25.748,58;3381782582357;27.099,19;2556122330592;27.054,75;3604360095339;26.021,91;127859618126;25.444,89;574032496708;25.659,76;4998342012324
2014-10-02;25.681,45;3373145203671;27.018,92;2548420452069;26.984,80;3593595695908;25.959,91;127713519514;25.368,53;572104079515;25.577,61;4979429444726
2014-10-03;25.631,09;3367072517948;26.955,86;2542008826378;26.914,06;3583463262681;25.915,14;127394369637;25.321,08;571039697758;25.534,85;4971537993557
2014-10-04;25.631,09;3367072517948;26.955,86;2542008826378;26.914,06;3583463262681;25.915,14;127394369637;25.321,08;571039697758;25.534,85;4971537993557
2014-10-05;25.631,09;3367072517948;26.955,86;2542008826378;26.914,06;3583463262681;25.915,14;127394369637;25.321,08;571039697758;25.534,85;4971537993557
2014-10-06;25.673,97;3372064511317;26.996,52;2546101480472;26.970,43;3589151293794;25.944,89;127576013772;25.362,35;572475202806;25.585,13;4980133571790
2014-10-07;25.687,18;3378397649895;27.011,22;2548322908257;26.995,44;3593450835877;25.961,59;127661573610;25.385,70;572919706236;25.601,41;4984229311205
2014-10-08;25.625,03;3376545764629;26.949,43;2543017047159;26.933,54;3577387534205;25.908,02;127485628422;25.321,65;571560264536;25.529,16;4970735909196
2014-10-09;25.619,67;3376961628731;26.939,60;2543879680975;26.908,78;3576410401343;25.895,62;127394961153;25.309,98;571512297849;25.531,14;4967545645703
2014-10-10;25.583,55;3373541214353;26.904,07;2541764793064;26.878,81;3572910102922;25.859,08;127455683974;25.271,31;570711184966;25.476,52;4952827417534
2014-10-11;25.583,55;3373541214353;26.904,07;2541764793064;26.878,81;3572910102922;25.859,08;127455683974;25.271,31;570711184966;25.476,52;4952827417534
2014-10-12;25.583,55;3373541214353;26.904,07;2541764793064;26.878,81;3572910102922;25.859,08;127455683974;25.271,31;570711184966;25.476,52;4952827417534
2014-10-13;25.545,26;3361648198004;26.872,41;2537380153610;26.857,30;3568345580662;25.823,53;127386222813;25.235,14;569771253507;25.450,07;4949023329888
2014-10-14;25.482,25;3355308902536;26.798,98;2533329075024;26.792,19;3562654866798;25.747,23;126906235636;25.167,19;566437170150;25.386,55;4938396300267
2014-10-15;25.506,36;3361781281687;26.852,68;2541386491559;26.851,59;3574109013290;25.722,15;127426129939;25.188,60;566791197123;25.411,18;4943122703483
2014-10-16;25.507,08;3363785899538;26.847,60;2541078338872;26.847,42;3571022220702;25.711,20;127354920408;25.186,13;566923112100;25.393,78;4941626129019
2014-10-17;25.495,87;3361454145446;26.832,31;2540465303733;26.842,34;3570284558529;25.698,59;127329745716;25.178,88;566595098604;25.384,08;4932120689985
2014-10-18;25.495,87;3361454145446;26.832,31;2540465303733;26.842,34;3570284558529;25.698,59;127329745716;25.178,88;566595098604;25.384,08;4932120689985
2014-10-19;25.495,87;3361454145446;26.832,31;2540465303733;26.842,34;3570284558529;25.698,59;127329745716;25.178,88;566595098604;25.384,08;4932120689985
2014-10-20;25.512,64;3363949686035;26.865,95;2545148081636;26.863,36;3575258151290;25.717,70;127441374611;25.193,97;568142607100;25.405,33;4935991692400
2014-10-21;25.555,49;3370956801330;26.915,27;2549532307498;26.910,56;3579745696436;25.770,89;127731402711;25.238,10;569314731287;25.443,10;4944244283681
2014-10-22;25.583,74;3373760217772;26.947,22;2554066571191;26.942,66;3583712558334;25.799,54;128115992244;25.263,24;570100624666;25.465,24;4948502600708
2014-10-23;25.646,68;3381710184451;27.007,85;2559093543364;27.015,64;3593098887579;25.842,86;128404679172;25.309,31;570973322600;25.577,79;4970401286476
2014-10-24;25.682,52;3386794166649;27.055,17;2563360005371;27.053,57;3599880732251;25.872,37;128560828042;25.336,83;571423720089;25.609,15;4975693619482
2014-10-25;25.682,52;3386794166649;27.055,17;2563360005371;27.053,57;3599880732251;25.872,37;128560828042;25.336,83;571423720089;25.609,15;4975693619482
2014-10-26;25.682,52;3386794166649;27.055,17;2563360005371;27.053,57;3599880732251;25.872,37;128560828042;25.336,83;571423720089;25.609,15;4975693619482
2014-10-27;25.715,04;3392268412622;27.089,47;2567470107651;27.084,70;3602748875614;25.899,28;128593609449;25.366,72;572344171924;25.646,06;4984574908794
2014-10-28;25.707,66;3389016526516;27.088,60;2566824902483;27.081,47;3602218063839;25.891,35;128563101523;25.354,96;572048804752;25.625,97;4981138848467
2014-10-29;25.722,37;3388465177413;27.106,81;2569768849948;27.096,24;3606117364724;25.910,67;128751745908;25.368,11;572307731870;25.652,63;4989493672755
2014-10-30;25.743,72;3421545636076;27.123,23;2585855086334;27.104,83;3636084886669;25.918,37;129072190009;25.385,80;577493383892;25.693,20;5045930105343
2014-10-31;25.743,72;3421545636076;27.123,23;2585855086334;27.104,83;3636084886669;25.918,37;129072190009;25.385,80;577493383892;25.693,20;5045930105343
2014-11-01;25.743,72;3421545636076;27.123,23;2585855086334;27.104,83;3636084886669;25.918,37;129072190009;25.385,80;577493383892;25.693,20;5045930105343
2014-11-02;25.743,72;3421545636076;27.123,23;2585855086334;27.104,83;3636084886669;25.918,37;129072190009;25.385,80;577493383892;25.693,20;5045930105343
2014-11-03;25.858,74;3433399066515;27.243,67;2597852048872;27.216,17;3651581070856;26.024,21;130027189657;25.493,88;579555964218;25.818,58;5069223514287
2014-11-04;25.893,77;3437121506943;27.283,15;2601045875574;27.264,76;3657064844464;26.051,32;130306630716;25.529,41;580236213515;25.850,67;5071233591948
2014-11-05;25.933,19;3441428404833;27.323,04;2605048433979;27.306,69;3662288780091;26.095,27;130630665275;25.568,28;582181450309;25.871,86;5075521116839
2014-11-06;25.938,68;3440907807599;27.336,72;2603688352240;27.326,98;3660840455310;26.108,93;130561837896;25.577,59;582336991312;25.871,86;5077001364949
2014-11-07;25.927,74;3438119677087;27.328,38;2599008631125;27.315,80;3649635077607;26.109,82;130362905663;25.563,80;582112477265;25.856,41;5073138348226
2014-11-08;25.927,74;3438119677087;27.328,38;2599008631125;27.315,80;3649635077607;26.109,82;130362905663;25.563,80;582112477265;25.856,41;5073138348226
2014-11-09;25.927,74;3438119677087;27.328,38;2599008631125;27.315,80;3649635077607;26.109,82;130362905663;25.563,80;582112477265;25.856,41;5073138348226
2014-11-10;25.937,60;3438499726028;27.343,73;2599498125355;27.322,17;3647942367959;26.123,54;130387642427;25.577,67;582380255528;25.874,73;5074307804158
2014-11-11;25.920,25;3426999326126;27.332,82;2593729603499;27.302,37;3643801324946;26.100,18;130427358396;25.559,05;581094261831;25.857,07;5065954379026
2014-11-12;25.977,39;3434400055407;27.388,35;2597949669436;27.365,44;3652104215505;26.157,73;131150181925;25.619,65;582596125417;25.913,52;5075885547022
2014-11-13;26.007,29;3438517307108;27.421,43;2600583113414;27.393,59;3657029804576;26.191,37;131389558699;25.648,01;583463269180;25.947,82;5083733128810
2014-11-14;26.059,04;3444930556993;27.462,56;2604521116225;27.441,66;3665951948176;26.239,73;131000142855;25.690,15;582361526175;25.988,23;5087338774971
